algorithm,dataset,n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score,priority_score,pretrain_epochs,clustering_epochs,damping,convergence_iter,affinity,preference,linkage,input_dim,levels,threshold,branching_factor,maximum_clusters,amount_intervals,density_threshold,number_cluster,number_represent_points,compression,eps,min_samples,ratio,max_n_leaf_nodes,n_clusters_init,dip_merge_threshold,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,significance,split_viewers_threshold,pval_strategy,outliers,consider_duplicates,min_n_clusters,max_n_clusters,n_boots,use_principal_components,use_log,n_split_trials,min_cluster_size,metric,leaf_size,pn,max_iter,n_init,k,t,var,bandwidth,bin_seeding,xi,n_projections,n_samples,number_clusters,add_tails,max_cluster_size_diff_factor,amount_clusters,epouch,similarity_matrix,n_neighbors,rows,cols,radius,threshold1,threshold2
ddc,s1,,,5.0,{'lr': 0.0001},,42.0,0.9929528482227004,0.9934043694438036,0.9966,0.7096206870096279,22402.44131464632,0.3665161819924486,0.7317878947777627,0.9397080234786902,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,s2,,,5.0,{'lr': 0.001},,42.0,0.7950999978512256,0.9316025525080958,0.8574,0.5908107222281915,8033.13965378845,0.4714128057682786,0.6796189322804372,0.8307937305586593,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,sonar,,,2.0,{'lr': 0.001},,42.0,0.0844484450060697,0.0653053241983763,0.6490384615384616,0.1019513712839582,20.85142116909897,3.054419895629137,0.2466444092478061,0.2377110405188717,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,statlog,,,10.0,{'lr': 0.01},,42.0,0.6125908799967387,0.6802868217285692,0.7961038961038961,0.3005522112298582,1126.6513263101078,1.304479139686752,0.4339375361566215,0.6350481114327815,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,unbalance,,,2.0,{'lr': 0.001},,42.0,0.8799432864823153,0.8607224929495046,0.9230769230769232,0.6404871203753721,2055.166498347727,1.2147976693050622,0.4515085119778776,0.8237069893725634,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,wdbc,,,2.0,{'lr': 0.0001},,42.0,0.7358823798655894,0.6469374986673557,0.929701230228471,0.3774732692044407,344.968146427704,1.1427785891242133,0.466683774551208,0.691810182845465,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,wine,,,2.0,{'lr': 0.01},,42.0,0.813793582493982,0.7793985109061445,0.9382022471910112,0.291008685323011,81.44556332375898,1.3327613032592174,0.4286765210837688,0.7437463733798171,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc,yeast,,,2.0,{'lr': 0.001},,42.0,0.1482542586147762,0.2213898190106744,0.4043126684636118,0.0503776970738338,180.1317944448219,2.476370893973682,0.2876563032251559,0.279598903569456,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,2d10c,9.0,,5.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.996665695962806,0.9952813069237304,0.9983277591973244,0.8368484125759346,47833.683522342464,0.2293579499193917,0.8134327354092187,0.9624449915842086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,2d20c,20.0,,10.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.9071871476961924,0.9544586908587148,0.9452867501647988,0.6319746829031762,5310.8365483653215,0.5490836845364663,0.6455429167464448,0.8807741865479141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,2d4c,4.0,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.9835572119725444,0.9775606401949306,0.9953650057937428,0.538569996959677,936.1351817427234,0.5692097207914524,0.6372634497163555,0.9043097354843932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,3spiral,3.0,,2.0,{'lr': 0.01},{'lr': 1e-05},42.0,-0.0008824271201253,-0.0007696230442996,0.3782051282051282,0.361765048735765,230.8746376735143,0.8956014181219468,0.5275370605022772,0.22619276436164126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,aggregation,7.0,,2.0,{'lr': 0.001},{'lr': 1e-05},42.0,0.7114823397042047,0.8468408455933896,0.9225888324873096,0.4350032206160828,1100.4430458660986,0.8960277309201633,0.5274184463086354,0.7542114496215199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,compound,6.0,,10.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.4992061664861434,0.6869762153902684,0.7819548872180451,0.4145384751935937,632.2279487676528,0.8594395555775257,0.5377964543135734,0.6292836962354448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,D1,3.0,,2.0,{'lr': 0.001},{'lr': 0.001},42.0,0.9791686930598544,0.9651612299105328,0.993,0.6511639733672071,3024.8572597268176,0.4909545340672006,0.6707112639257233,0.9147865006204092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,D2,3.0,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.964560259339305,0.9437534685147196,0.988,0.4767095559722177,1968.4487013180303,0.8892346741412314,0.5293148668545156,0.868296865972699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,D3,3.0,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9413307604076068,0.9193951354809038,0.98,0.6314522748755098,3333.0534598134727,0.5788837898385584,0.6333588364361196,0.8820693667205222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,D4,2.0,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.5771774313788676,0.4721194971453366,0.88,0.4952140981076832,1374.449075335266,0.8111029309678552,0.5521497331273154,0.6071015462141017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,D5,2.0,,2.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.0001647759694304,0.0001201924681714,0.517,0.3527554508500328,581.9368943338419,1.1694026948116092,0.460956374024805,0.2324374093489228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,ecoli,8.0,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.5025342101306853,0.5318963976543145,0.7678571428571429,0.1651933768995413,123.26495453348394,1.8743736341884585,0.3479018830766365,0.5370607550218975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,elly2d10c13s,10.0,,10.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.4411648515713129,0.5726222692867936,0.6030042918454935,0.3383805346148303,2065.6934513129445,0.8974115766384875,0.5270337823971911,0.5475325247571118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,glass,6.0,,5.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.2138801712318012,0.356619575268523,0.5233644859813084,0.2850475568058992,59.00626269809501,1.9159222901526984,0.3429446674134903,0.38540062610228415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,ionosphere,2.0,,10.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.1825497033830367,0.1381358690461573,0.7150997150997151,0.2929966163498126,113.73396040787809,1.5422582551287978,0.3933510680838903,0.3363504116821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,s1,15.0,,10.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.9886765949906866,0.990363857138975,0.9944,0.7084178042365117,22285.01519919973,0.3679719295199267,0.7310091518843796,0.9370948312509876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,s2,15.0,,10.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.8983498484973227,0.9325702019931704,0.9452,0.5897583058864666,11603.094039463072,0.5222339893948462,0.6569292283360084,0.8684647685693955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,sonar,2.0,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.1155698016154597,0.0840933260093006,0.6730769230769231,0.1424561110187469,36.02884536426325,2.2954460217716406,0.3034490607321182,0.26767347062327007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,statlog,7.0,,5.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.6296996388359083,0.7019018279346744,0.7640692640692641,0.2114085273422071,1020.0278509983448,2.0327189993414243,0.3297371105655212,0.6267535914141902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,unbalance,8.0,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.999976887161302,0.9993862441538686,0.9998461538461538,0.8324705011384611,73422.93189872714,0.3591576449908001,0.7357498254051088,0.9566155874335236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,wdbc,2.0,,2.0,{'lr': 0.0001},{'lr': 1e-05},42.0,0.7420409144083451,0.652747697773101,0.9314586994727592,0.3800203803456371,350.41281580344486,1.1390213762028736,0.4675035093736042,0.6956965307570562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,wine,3.0,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9148795960669528,0.8914476096236206,0.9719101123595506,0.3009550607136096,83.25649805953448,1.3109726485115842,0.432718232577986,0.8124565022722866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec,yeast,10.0,,10.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.1057868509063941,0.2222215482084377,0.4622641509433962,0.1484500812149121,250.27918868000737,1.3894954733948066,0.4184983864310397,0.30132378159338435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,2d10c,,,2.0,{'lr': 0.001},{'lr': 0.001},42.0,0.2728511598167925,0.5008438490859869,0.3558528428093645,0.4507965152804346,2213.6702762625737,1.114994340108848,0.4728145040560889,0.46005488888542256,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,2d20c,,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.1081017343480051,0.3732265179091266,0.1423862887277521,0.4487990169208087,1361.3066609025914,0.9486565783090292,0.5131740559784845,0.3548116898354053,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,2d4c,,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.728082535274754,0.7410274188901537,0.8261877172653534,0.4052810750754063,425.6118382764393,1.0705436174713636,0.4829649525670185,0.71217636074025,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,3spiral,,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.0247994536789301,0.05009614703918,0.4230769230769231,0.2476123349095004,85.75645514483297,1.2381907946094968,0.4467894347561521,0.22023918758685512,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,aggregation,,,10.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.4234893940869871,0.5745491773181608,0.5621827411167513,0.4319966398368003,574.5684259442841,1.0631339699847984,0.4846994982140535,0.5472950100360423,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,compound,,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.4691040789356123,0.5466227264090207,0.6265664160401002,0.5020276997758483,434.7409847403708,0.8290849606325655,0.5467214599228692,0.5719016669934449,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,D1,,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.5705711831835333,0.7332037453413733,0.667,0.5738773808716731,1451.1449145639515,0.6201043422196986,0.6172441946732294,0.6769423557710219,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,D2,,,5.0,{'lr': 0.0001},{'lr': 1e-05},42.0,0.5595982389019435,0.7118864177929264,0.664,0.6343914117233851,2540.4393999191752,0.4855208312304095,0.6731645756671967,0.6781014897089599,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,D3,,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.5633302588256193,0.7057991317097809,0.667,0.548788657793488,1516.6364521380483,0.5036592087047391,0.6650443093827131,0.6620097796669322,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,D4,,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.5530964437350344,0.4674066140123221,0.872,0.4742546709850938,1226.9982552055678,0.8307432592232387,0.5462262362360342,0.5934475380253932,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,D5,,,5.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.0540997554303229,0.0664445769088126,0.617,0.2662704944610718,355.4565718802733,1.1798004032621994,0.4587575993212228,0.2620903488912487,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,ecoli,,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.4725519907811665,0.4841760202035666,0.6279761904761905,0.3229241590398491,150.26724308093927,1.2816219888512257,0.4382846961005535,0.5235690017677614,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,elly2d10c13s,,,10.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.1397068445439767,0.3565889170176282,0.3047210300429184,0.3886106848126355,1408.2761159676754,1.0823230702044428,0.4802328775533471,0.36413242984559496,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,glass,,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.2000333865077078,0.2925070619653627,0.4392523364485981,0.5074808510075258,136.2647961537112,1.083453958862751,0.4799722094870999,0.3894277901894935,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,ionosphere,,,10.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.1773347902798941,0.1288355591357716,0.7122507122507122,0.2904973915256892,111.39106982073235,1.5680771945336025,0.3893963943640773,0.3305198011361027,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,s1,,,2.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.1273755422718574,0.3850442772060969,0.1408,0.3860843142279217,3268.303601553024,1.1268965091278271,0.4701686216082362,0.35343123942700205,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,s2,,,10.0,{'lr': 0.0001},{'lr': 0.001},42.0,0.1276897259096172,0.3864780603680774,0.1418,0.4006738282594577,3747.291368581837,1.055757308095379,0.4864387425802131,0.35712941976764906,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,sonar,,,10.0,{'lr': 0.0001},{'lr': 1e-05},42.0,0.191749211397756,0.1436740924766588,0.7211538461538461,0.050955631617326,11.598039029423404,4.087092742366083,0.1965759325895216,0.2694847787583684,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,statlog,,,2.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.2366419917154698,0.4198406662696453,0.2857142857142857,0.3465399411282034,1587.2463668707546,1.1548156107006189,0.464076830998481,0.4052823649446643,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,unbalance,,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.1238602838994057,0.3223472601416082,0.3230769230769231,0.8150589425375813,14416.420061429626,0.5165746187394675,0.6593806777744775,0.41361391755120236,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,wdbc,,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.7729537093457027,0.7016958939720502,0.9402460456942004,0.3813756496616878,353.74136618740897,1.1280630151140214,0.4699108968567926,0.7211919356769066,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,wine,,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.4576888605147715,0.58853880413584,0.6460674157303371,0.296758441240371,76.02444502328882,1.2426414780789623,0.4459027489568221,0.5512227474048927,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepect,yeast,,,2.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.1253738178451068,0.1710834728973529,0.3733153638814016,0.3178930820804341,303.31431679425293,1.7046960660322474,0.3697273096814114,0.29191563673543175,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,2d10c,9.0,,,,,,0.961585947380234,0.9657566020811764,0.9652173913043478,0.7373899992893925,30650.999665189716,0.5395246304267862,0.6495511538017943,0.9134186192779766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,2d20c,20.0,,,,,,0.6783383801298196,0.8604436043032025,0.7218193803559657,0.4006909792892415,2264.736523535588,0.7764618550256335,0.5629166746085693,0.7301772987552844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,2d4c,4.0,,,,,,0.753583460416234,0.7575588061310067,0.8725376593279258,0.4675326162757718,528.0984817777812,0.8114346268530526,0.5520486277427897,0.7425545702988209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,3spiral,3.0,,,,,,-0.0031741452653096,-0.0031619988244969,0.3621794871794871,0.3153655486895542,179.87726118598448,0.9105693091471996,0.5234041995819347,0.21819408031815568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,aggregation,7.0,,,,,,0.6764928644462829,0.7714553805066211,0.8515228426395939,0.4192510068184113,1081.4786087746509,0.8211755715673503,0.5490958782954541,0.7163714462612171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,compound,6.0,,,,,,0.7267475214804918,0.7141577242090521,0.849624060150376,0.4593320153901522,514.0751390626955,0.8710094202060407,0.5344708525785388,0.7166142665187698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,D1,3.0,,,,,,0.9731091634322064,0.9534510365913826,0.991,0.6481340875431502,2968.9237874127925,0.4947611141024308,0.6690032210267102,0.9087817908640627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,D2,3.0,,,,,,0.6045546062048951,0.5959863781282706,0.832,0.5047871574481925,2512.744763513528,0.7182660832868918,0.5819820397589923,0.6520392150206682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,D3,3.0,,,,,,0.8612480462670908,0.8392789335841597,0.951,0.6345341567020902,3428.1121265958727,0.5747927452275631,0.6350041953333335,0.8322119291589175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,D4,2.0,,,,,,0.3334317773396892,0.2667693421317795,0.789,0.4645166416109061,1207.627408074476,0.8434260317404734,0.5424681993103073,0.45965881993356195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,D5,2.0,,,,,,-0.0009018677029386,-0.000650771558793,0.505,0.3607898715415314,608.7556439453626,1.153295564358692,0.4644044303773161,0.2325536384133653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,ecoli,8.0,,,,,,0.4695657724722859,0.5973207221564694,0.7857142857142857,0.2757694498792663,137.14105840958058,1.088662296791536,0.4787753393816384,0.5740918558861456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,elly2d10c13s,10.0,,,,,,0.3542097164767883,0.5185331601381781,0.5869098712446352,0.3539567566965194,2228.4150447257566,0.8184234312812461,0.5499269217485877,0.5109022179534641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,glass,6.0,,,,,,0.2074284119077276,0.2817558769406062,0.4766355140186916,0.5067207030887503,51.66800453171194,0.7950010205218835,0.5571027473339583,0.40080118309864016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,ionosphere,2.0,,,,,,0.0044727568446733,0.0031769408086704,0.6438746438746439,0.414496330246801,4.098272898319281,0.4506533863184179,0.6893445460034244,0.27706646130849005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,s1,15.0,,,,,,0.7797092208299036,0.907201155866888,0.79,0.538176435403767,7684.939381010689,0.6707905956063372,0.5985190499813028,0.7987426615475444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,s2,15.0,,,,,,0.7970931652590665,0.8840022483991372,0.8598,0.5012779478319325,7553.8100008202655,0.6499620575274487,0.6060745430101286,0.8010438731816671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,sonar,2.0,,,,,,-0.0043439247615361,0.001665961192319,0.5336538461538461,0.2342862018601353,36.63030273796259,1.853174013433722,0.3504868596488181,0.21103930169551482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,statlog,7.0,,,,,,0.3156387664447895,0.5839680599945111,0.5298701298701298,0.2772315750023187,855.7998977276583,1.2579710815898977,0.4428754682260472,0.49487976524163974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,unbalance,8.0,,,,,,0.1274032452596836,0.4084117243494927,0.3689230769230769,0.7717048016100815,3795.941769341292,0.6484640365441541,0.6066253056368786,0.4354698092997566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,wdbc,2.0,,,,,,0.6115725322602901,0.543601632946801,0.8927943760984183,0.3973801302263769,351.7183636101547,1.110877011242323,0.4737367429149584,0.6229433744861026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,wine,3.0,,,,,,0.7865500034634809,0.7607423247162408,0.9269662921348316,0.2942212078881263,81.65178894458953,1.3345929548694124,0.4283401943427589,0.7291404678904883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diana,yeast,10.0,,,,,,0.0940137943660911,0.1954413950216547,0.4211590296495957,0.1757179063855016,216.69413202598733,1.2845321965269056,0.4377263763322159,0.2902968880530551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dipdeck,2d10c,,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.9974218681669672,0.99610787010582,0.9986622073578596,0.8368750632901205,47829.95514860203,0.2292939250919494,0.8134751011034252,0.9629594353278818,,,,,,,,,,,,,,,,,,,,,,9.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dipdeck,2d20c,,,2.0,{'lr': 0.001},{'lr': 0.001},42.0,0.939195307682188,0.9704597069239552,0.950560316413975,0.6485863098247442,5393.102285175972,0.5154315334570219,0.6598780465645895,0.8987625270133205,,,,,,,,,,,,,,,,,,,,,,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dipdeck,2d4c,,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9664422092672248,0.943986401763742,0.9872537659327926,0.5321391719106572,905.3022603783008,0.5741371914381701,0.6352686445876904,0.8869639132950887,,,,,,,,,,,,,,,,,,,,,,4.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
