n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
20,nearest_neighbors,42,0.6335356341350591,0.9041395290094417,0.8213579433091628,0.3256359762065672,0.6505248270282561,0.0
20,rbf,42,0.9896600663431215,0.9905368784149309,0.9940672379696769,0.6599125655868134,1.0,0.6603679561465337
