n_clusters_init,embedding_size,dip_merge_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,2,0.5,0.5517883260783304,0.6737739384526831,0.667,0.5910159309668841,1980.8698647816373,0.5128836320928202,0.6609893707532998
3,5,0.5,0.9102034844801367,0.8853700086733685,0.969,0.6388710024642673,3476.8781712164323,0.57527589529682,0.6348094343255192
3,10,0.5,0.9327271346249315,0.9090445098533664,0.977,0.6339461210207874,3379.288400680662,0.5775842656675972,0.6338805614144631
