eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,,,,,,
0.01,3,,,,,,
0.01,5,,,,,,
0.01,10,,,,,,
0.01,15,,,,,,
0.025,1,9.602212981198021e-05,0.0014000467912131925,1.0,0.004294538999899561,1.0,0.9667834854148227
0.025,3,,,,,,
0.025,5,,,,,,
0.025,10,,,,,,
0.025,15,,,,,,
0.05,1,0.0010559240816342059,0.013187983790770413,1.0,0.018232636050533296,0.8159338848307728,0.8960802701400566
0.05,3,-0.01462739682470601,0.001995968579251899,0.4255952380952381,-0.11283558722076845,0.1966324656682193,0.4868559571398513
0.05,5,,,,,,
0.05,10,,,,,,
0.05,15,,,,,,
0.1,1,0.23998219911602112,0.21604763617105846,0.9494047619047619,-0.04430293314612149,0.4507768944196222,0.6680282284878165
0.1,3,0.08897543472108577,0.24509006029816563,0.5535714285714286,-0.27879871481906393,0.32304106732066507,0.3705984981469442
0.1,5,-0.06974743681054965,0.1449618816157473,0.44345238095238093,-0.2753656422596628,0.3935414486072836,0.3819819696795435
0.1,10,,,,,,
0.1,15,,,,,,
0.15,1,0.11797338413412155,0.14510397619462348,0.6011904761904762,-0.4146101708843499,0.2073712653235505,0.5680363909485591
0.15,3,0.10105263903840246,0.09256524730559895,0.4583333333333333,0.1647014051189513,0.38425394282213887,0.2091221043341523
0.15,5,0.42709700196841294,0.40753260856033674,0.6011904761904762,0.28508166332794915,0.6632887334020395,0.29157879337944775
0.15,10,0.3480834671850386,0.4063209147822682,0.6130952380952381,0.12049735676832585,0.5986392156255912,0.34660636886406765
0.15,15,0.16459284483006462,0.3047334871965256,0.5267857142857143,0.05534851477967173,0.5923305987120662,0.38193313630255216
0.2,1,0.06606386284409564,0.1235243736858141,0.5059523809523809,-0.33667742407989354,0.249638058391569,0.5882983438464287
0.2,3,0.06534925391873277,0.10885222501592523,0.46726190476190477,0.2781203146015763,0.4254061847503444,0.2730232651481937
0.2,5,0.10037968750362121,0.1274786617500152,0.4732142857142857,0.1796974195089856,0.41679254569507546,0.29182549424047105
0.2,10,0.4998610305044792,0.48958928133666074,0.6339285714285714,0.3318632968125896,0.683027974857517,0.3065024238004151
0.2,15,0.4956262566810167,0.4829670519295293,0.6279761904761905,0.31152982463794554,0.6735884027658391,0.30415884736644594
0.25,1,0.04766779151994211,0.11539843718850061,0.4732142857142857,0.012229875862790288,0.3098983608951426,0.6096971882818356
0.25,3,0.04791890856557148,0.11533006961963731,0.46130952380952384,0.341557186111961,0.43043183064212526,0.3697352574734765
0.25,5,0.047293592327757594,0.1033685020216444,0.4494047619047619,0.40402057158796445,0.5173095309476019,0.3499561558085245
0.25,10,0.052505106376592774,0.09586967227744973,0.4494047619047619,0.382231911183249,0.5060313393229485,0.3309920353938579
0.25,15,0.06278011572316174,0.0961439936056324,0.4523809523809524,0.34103337259625455,0.47217587771049824,0.28160853013806125
0.3,1,0.04074300264986902,0.1134431825813112,0.4583333333333333,0.13425175596901215,0.3492125882353513,0.6568438375771046
0.3,3,0.040682055779972914,0.10934499678643457,0.4494047619047619,0.43653428728940635,0.4321894584698096,0.3661204778760001
0.3,5,0.040319775816350135,0.09913014187086343,0.44047619047619047,0.47234301460382105,0.5606518684481476,0.4382189826281745
0.3,10,0.04125960845473609,0.09987188655348089,0.44047619047619047,0.4579193599430681,0.5479964636050104,0.41033945138075806
0.3,15,0.04403011799740582,0.0991448238762181,0.44047619047619047,0.44321298475549975,0.5369395854591898,0.38867594927951
0.4,1,0.03837863360968973,0.12138157553429088,0.4494047619047619,0.4765274966574171,0.42968951327670457,0.6875180847005014
0.4,3,0.03836453340876797,0.11988193177384317,0.44642857142857145,0.4791496455994575,0.4618321486387814,0.4709771328510861
0.4,5,0.03833048543110685,0.11894544111566151,0.44642857142857145,0.4959025154441382,0.5119731002526463,0.4691762862621415
0.4,10,0.03797812133245865,0.10260375222208011,0.44047619047619047,0.5230806985356773,0.6049143914658294,0.5562405893628406
0.4,15,0.03946012502084147,0.09907421336199859,0.44047619047619047,0.4900004354086236,0.5754928863196879,0.4715285589513996
