min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.2670733522792465,0.24757286613352705,0.7644991212653779,0.0603689017107611,0.9829574739427835,0.29133586030218517
5,euclidean,40,0.2670733522792465,0.24757286613352705,0.7644991212653779,0.0603689017107611,0.9829574739427835,0.29133586030218517
5,euclidean,70,0.2670733522792465,0.24757286613352705,0.7644991212653779,0.0603689017107611,0.9829574739427835,0.29133586030218517
5,euclidean,100,0.2670733522792465,0.24757286613352705,0.7644991212653779,0.0603689017107611,0.9829574739427835,0.29133586030218517
5,manhattan,25,0.28938648408760614,0.2541132077653697,0.7750439367311072,0.06505671274145641,1.0,0.2935735767540749
5,manhattan,40,0.28938648408760614,0.2541132077653697,0.7750439367311072,0.06505671274145641,1.0,0.2935735767540749
5,manhattan,70,0.28938648408760614,0.2541132077653697,0.7750439367311072,0.06505671274145641,1.0,0.2935735767540749
5,manhattan,100,0.28938648408760614,0.2541132077653697,0.7750439367311072,0.06505671274145641,1.0,0.2935735767540749
10,euclidean,25,,,,,,
10,euclidean,40,,,,,,
10,euclidean,70,,,,,,
10,euclidean,100,,,,,,
10,manhattan,25,,,,,,
10,manhattan,40,,,,,,
10,manhattan,70,,,,,,
10,manhattan,100,,,,,,
15,euclidean,25,,,,,,
15,euclidean,40,,,,,,
15,euclidean,70,,,,,,
15,euclidean,100,,,,,,
15,manhattan,25,,,,,,
15,manhattan,40,,,,,,
15,manhattan,70,,,,,,
15,manhattan,100,,,,,,
