outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
True,True,1.0,0.01,0.3561200321647503,0.39456440933006826,0.6071428571428571,0.3054926593035114,0.8463409665501099,0.2955460992215345
True,True,1.0,0.1,0.372574461507056,0.4236819217533916,0.6190476190476191,0.2903872093237708,0.8459323126310287,0.25320085015078425
True,False,0.1,0.0005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.1,0.001,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.1,0.005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.1,0.01,0.4515742606288054,0.4534818739412011,0.6547619047619048,0.2767877190230284,0.8548539693046051,0.29864814840422627
True,False,0.1,0.1,0.5065929134626426,0.49018956185182294,0.6875,0.3256651780166622,0.8786750957553465,0.2917142545993264
True,False,0.15,0.0005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.15,0.001,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.15,0.005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.15,0.01,0.4515742606288054,0.4534818739412011,0.6547619047619048,0.2767877190230284,0.8548539693046051,0.29864814840422627
True,False,0.15,0.1,0.5065929134626426,0.49018956185182294,0.6875,0.3256651780166622,0.8786750957553465,0.2917142545993264
True,False,0.2,0.0005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.2,0.001,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.2,0.005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.2,0.01,0.4515742606288054,0.4534818739412011,0.6547619047619048,0.2767877190230284,0.8548539693046051,0.29864814840422627
True,False,0.2,0.1,0.5065929134626426,0.49018956185182294,0.6875,0.3256651780166622,0.8786750957553465,0.2917142545993264
True,False,0.5,0.0005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.5,0.001,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.5,0.005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,0.5,0.01,0.4515742606288054,0.4534818739412011,0.6547619047619048,0.2767877190230284,0.8548539693046051,0.29864814840422627
True,False,0.5,0.1,0.5065929134626426,0.49018956185182294,0.6875,0.3256651780166622,0.8786750957553465,0.2917142545993264
True,False,1.0,0.0005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,1.0,0.001,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,1.0,0.005,0.3635640853629226,0.3739667174872221,0.6071428571428571,0.28754963626758484,0.82545627066002,0.26639831348420506
True,False,1.0,0.01,0.3790562284460061,0.38697957591200444,0.6071428571428571,0.2997286113676906,0.8425857941719362,0.24729498032863814
True,False,1.0,0.1,0.38822472461656693,0.42398732666558697,0.6160714285714286,0.3455900964371608,0.8482366592269039,0.2902941206520306
False,True,0.1,0.0005,0.3842173862302076,0.4564014264318471,0.625,0.3666331819791069,0.9825475962636578,0.47761860579690135
False,True,0.1,0.001,0.37921481950222513,0.4400120069445805,0.6220238095238095,0.3690652147562783,0.9834487453871884,0.4770110092095833
False,True,0.1,0.005,0.37921481950222513,0.4400120069445805,0.6220238095238095,0.3690652147562783,0.9834487453871884,0.4770110092095833
False,True,0.1,0.01,0.4682352840315552,0.5065700026722757,0.6696428571428571,0.3471333393936077,0.9817772183126463,0.4581698211303629
False,True,0.1,0.1,0.44710116802849353,0.5459742859326013,0.7470238095238095,0.23126383049220023,0.9339315096876482,0.3635429638143684
False,True,0.15,0.0005,0.36546292685426046,0.43204656604115244,0.6190476190476191,0.35991604202659233,0.9767778775753583,0.48134063755010004
False,True,0.15,0.001,0.3842173862302076,0.4564014264318471,0.625,0.3666331819791069,0.9825475962636578,0.47761860579690135
False,True,0.15,0.005,0.3777696538725966,0.44135220895674715,0.6220238095238095,0.3658677168089362,0.9825781152542463,0.4766667472324108
False,True,0.15,0.01,0.3777696538725966,0.44135220895674715,0.6220238095238095,0.3658677168089362,0.9825781152542463,0.4766667472324108
False,True,0.15,0.1,0.6370819851542194,0.5964438320720985,0.7380952380952381,0.3985653236231161,0.998783148315076,0.4730708297767292
False,True,0.2,0.0005,0.37071795728115337,0.4427225605083311,0.6190476190476191,0.36591752045118175,0.9820524967812599,0.48044675166971923
False,True,0.2,0.001,0.6513753520151769,0.606437764296623,0.7440476190476191,0.39975446608977416,0.9983926031231917,0.47323043726563135
False,True,0.2,0.005,0.3663610541110879,0.41386998952175014,0.6160714285714286,0.36682463623387584,0.9829968982268725,0.47470664415978076
False,True,0.2,0.01,0.3335703929178682,0.4014024989923797,0.6041666666666666,0.35862881962053955,0.974320849407845,0.48241352444827995
False,True,0.2,0.1,0.642950796757047,0.6003169670572692,0.7470238095238095,0.37672904370908206,0.9804901713228221,0.4934467776953107
False,True,0.5,0.0005,0.2604234706579289,0.23608864631926296,0.5684523809523809,0.2836708454949598,0.9268001543803722,0.4132481227352928
False,True,0.5,0.001,0.3842173862302076,0.4564014264318471,0.625,0.3666331819791069,0.9825475962636578,0.47761860579690135
False,True,0.5,0.005,0.3740164023182466,0.42941925803475717,0.6220238095238095,0.36772242470909705,0.982052897978155,0.4769650609665832
False,True,0.5,0.01,0.6601962153091101,0.6192454499585808,0.7440476190476191,0.4077771779811558,1.0,0.47788856693382065
False,True,0.5,0.1,0.44173617384596625,0.5191261782167201,0.7410714285714286,0.2488871029413937,0.9159459974068427,0.3487455875419761
False,True,1.0,0.0005,0.3798342352600707,0.42793043473559367,0.6220238095238095,0.3671467984791968,0.9834735247723527,0.47291627728728236
False,True,1.0,0.001,0.37071795728115337,0.4427225605083311,0.6190476190476191,0.36591752045118175,0.9820524967812599,0.48044675166971923
False,True,1.0,0.005,0.37741143219879847,0.4494353044000569,0.6220238095238095,0.3668469159483481,0.9829686909250146,0.47947916382829797
False,True,1.0,0.01,0.37741143219879847,0.4494353044000569,0.6220238095238095,0.3668469159483481,0.9829686909250146,0.47947916382829797
False,True,1.0,0.1,0.3794851409117036,0.43189813438950514,0.6220238095238095,0.3680211139991543,0.9831064619521843,0.4743602792350791
False,False,0.1,0.0005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.1,0.001,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.1,0.005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.1,0.01,0.47950104351509826,0.5158226068737384,0.6755952380952381,0.3340843394552669,0.9715299048861152,0.46534041115170205
False,False,0.1,0.1,0.6699025353866733,0.5999014169441429,0.7559523809523809,0.38276182950125215,0.9822755372602747,0.49295723229211874
False,False,0.15,0.0005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.15,0.001,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.15,0.005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.15,0.01,0.47950104351509826,0.5158226068737384,0.6755952380952381,0.3340843394552669,0.9715299048861152,0.46534041115170205
False,False,0.15,0.1,0.6699025353866733,0.5999014169441429,0.7559523809523809,0.38276182950125215,0.9822755372602747,0.49295723229211874
False,False,0.2,0.0005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.2,0.001,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.2,0.005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.2,0.01,0.47950104351509826,0.5158226068737384,0.6755952380952381,0.3340843394552669,0.9715299048861152,0.46534041115170205
False,False,0.2,0.1,0.6699025353866733,0.5999014169441429,0.7559523809523809,0.38276182950125215,0.9822755372602747,0.49295723229211874
False,False,0.5,0.0005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.5,0.001,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.5,0.005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,0.5,0.01,0.47950104351509826,0.5158226068737384,0.6755952380952381,0.3340843394552669,0.9715299048861152,0.46534041115170205
False,False,0.5,0.1,0.6699025353866733,0.5999014169441429,0.7559523809523809,0.38276182950125215,0.9822755372602747,0.49295723229211874
False,False,1.0,0.0005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,1.0,0.001,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,1.0,0.005,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,1.0,0.01,0.40043282467628044,0.452006479369862,0.625,0.3759379656311874,0.9775909676421003,0.4584751960316786
False,False,1.0,0.1,0.3936512669775401,0.4368787287411691,0.6220238095238095,0.3749088332902567,0.9776621749891143,0.457919104996713
