n_clusters,dip_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,0.1,-0.00532095710729894,-0.004897573126948706,0.34935897435897434,0.36096975450336116,237.3683774668955,0.8871659595839567,0.5298951027181834
3,0.25,-0.00532095710729894,-0.004897573126948706,0.34935897435897434,0.36096975450336116,237.3683774668955,0.8871659595839567,0.5298951027181834
3,0.5,-0.00532095710729894,-0.004897573126948706,0.34935897435897434,0.36096975450336116,237.3683774668955,0.8871659595839567,0.5298951027181834
3,0.75,-0.00532095710729894,-0.004897573126948706,0.34935897435897434,0.36096975450336116,237.3683774668955,0.8871659595839567,0.5298951027181834
3,1.0,0.0005392119561194979,0.0008692542409970518,0.38461538461538464,0.23047071318012596,124.82345442051104,1.596151208487422,0.38518557652989066
