damping,preference,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.5,,0.3023545860556848,0.6109742632509509,0.9047619047619048,0.36176398645802654,1.0,0.5414688304206046
0.5,-50.0,,,,,,
0.5,-100.0,,,,,,
0.7,,0.38263332911468956,0.653221506369453,0.9172932330827067,0.3886496389443938,0.9975944140182956,0.530569013261532
0.7,-50.0,,,,,,
0.7,-100.0,,,,,,
0.9,,0.359633632601583,0.6467460703027108,0.9172932330827067,0.3912924143917266,0.999507693345095,0.5399570338907104
0.9,-50.0,,,,,,
0.9,-100.0,,,,,,
