threshold1,threshold2,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.001,0.001,0.0013357356115980973,0.037584102697053215,1.0,0.07450802496640797,483578.9853210914,0.055558488434249785,0.9473657887810066
0.001,0.005,0.001414124956576624,0.03801063845264684,1.0,0.07248513029340958,463148.7173866398,0.05547663027495923,0.9474392623354368
0.001,0.01,0.0014186041752556316,0.03812561847896387,1.0,0.07270690838857811,458987.60038413014,0.055519107947231125,0.9474011341630714
0.001,0.05,0.001414124956576624,0.03801063845266159,1.0,0.07249089845590777,463213.61214035325,0.05545462918691964,0.9474590118292061
0.001,0.075,0.001414124956576624,0.03801063845266244,1.0,0.07249089845590777,463213.6121403526,0.05545462918691965,0.9474590118292061
0.001,0.1,0.001414124956576624,0.03801063845266259,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.001,0.15,0.001414124956576624,0.03801063845266332,1.0,0.07249089845590777,463213.61214035295,0.05545462918691964,0.9474590118292061
0.001,0.2,0.001414124956576624,0.038010638452663614,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.001,0.3,0.001414124956576624,0.0380106384526636,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.001,0.5,0.001414124956576624,0.0380106384526636,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.001,0.75,0.001414124956576624,0.0380106384526636,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.001,1.0,0.001414124956576624,0.0380106384526636,1.0,0.07249089845590777,463213.61214035295,0.05545462918691965,0.9474590118292061
0.005,0.001,0.017441495324834837,0.24019063714459807,1.0,0.2609139452682546,29681.218573643928,0.2814031483634026,0.7803945239850485
0.005,0.005,0.017441495324834837,0.24019063714459807,1.0,0.2609139452682546,29681.218573643928,0.2814031483634026,0.7803945239850485
0.005,0.01,0.019812927671850604,0.2443257074727774,1.0,0.218319050248868,25689.97611256901,0.28297947785316013,0.7794356942274115
0.005,0.05,0.020041857740080955,0.24504800909012064,1.0,0.22873962133998002,26091.541202803168,0.28241042371475084,0.7797815594038184
0.005,0.075,0.02016950894343124,0.24553145432791632,1.0,0.23025345954254411,26091.96131645391,0.2815300024613676,0.7803172755061156
0.005,0.1,0.020211322395652567,0.24544735579642096,1.0,0.22923990538033645,26020.9373849907,0.28162417871205764,0.7802599362669093
0.005,0.15,0.020079274330380804,0.24559391294375071,1.0,0.2287603246005866,25973.133904985534,0.2815862019375515,0.7802830574238092
0.005,0.2,0.020182713368564368,0.24536862463872308,1.0,0.22823990750728257,25988.395556277257,0.28170198299587507,0.7802125714610978
