outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.01,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,True,0.01,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,True,0.01,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.01,0.2,0.8620758646517819,0.8877109826646835,0.998,0.43364115585123575,1713.5040648078264,3.6393209035693963,0.21554878845104697
True,True,0.01,0.4,0.004361717090877319,0.1340806335774067,0.673,-0.4421230077488325,2.981751367679741,1.9441540254630683,0.3396561427667549
True,True,0.01,1.0,0.0041542191306359845,0.15798498506714434,0.93,-0.21907617226438617,7.09715333808859,2.0950128200126206,0.323100438723198
True,True,0.05,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.05,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,True,0.05,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,True,0.05,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.05,0.2,0.8620758646517819,0.8877109826646835,0.998,0.43364115585123575,1713.5040648078264,3.6393209035693963,0.21554878845104697
True,True,0.05,0.4,0.004462437637447395,0.13681344946992485,0.673,-0.44121182769954276,3.0530760356083384,1.9641088376711835,0.3373695281667429
True,True,0.05,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,True,0.1,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.1,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,True,0.1,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,True,0.1,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.1,0.2,0.8620758646517819,0.8877109826646835,0.998,0.43364115585123575,1713.5040648078264,3.6393209035693963,0.21554878845104697
True,True,0.1,0.4,0.00577413624773872,0.1487585092127221,0.679,-0.4369015245900298,3.3633365968417177,2.0916051861532803,0.323456566989476
True,True,0.1,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,True,0.15,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.15,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,True,0.15,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,True,0.15,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.15,0.2,0.8620758646517819,0.8877109826646835,0.998,0.43364115585123575,1713.5040648078264,3.6393209035693963,0.21554878845104697
True,True,0.15,0.4,0.00577413624773872,0.1487585092127221,0.679,-0.4369015245900298,3.3633365968417177,2.0916051861532803,0.323456566989476
True,True,0.15,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,True,0.2,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.2,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,True,0.2,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,True,0.2,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.2,0.2,0.8620758646517819,0.8877109826646835,0.998,0.43364115585123575,1713.5040648078264,3.6393209035693963,0.21554878845104697
True,True,0.2,0.4,0.305558849091284,0.5136176347581198,0.923,-0.12050057257279126,115.90357158157427,4.792000981328935,0.17265190444953218
True,True,0.2,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,True,0.5,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.5,0.02,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.5,0.05,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,0.5,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.5,0.2,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,0.5,0.4,0.8029115350860242,0.7962995391357038,0.987,0.5157974952387445,665.211482744495,4.2207420661232185,0.19154365171359114
True,True,0.5,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,True,1.0,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,1.0,0.02,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,1.0,0.05,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,True,1.0,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,1.0,0.2,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
True,True,1.0,0.4,0.8029115350860242,0.7962995391357038,0.987,0.5157974952387445,665.211482744495,4.2207420661232185,0.19154365171359114
True,True,1.0,1.0,0.0043126002159523304,0.16025089792234593,0.93,-0.2190838107339939,7.235500934753386,2.1216588860383414,0.3203424962517566
True,False,0.01,0.01,0.9149284954932956,0.9022717338400845,0.971,0.6238527827438407,1523.2593305652704,1.2684381426765654,0.4408319456399567
True,False,0.01,0.02,0.9338635428303512,0.9208926063345563,0.997,0.35520088642458336,1695.9776425922487,4.4696243801648246,0.18282791111331587
True,False,0.01,0.05,0.948670756344844,0.9361517471162659,0.997,0.39844101585351505,1715.4801509573015,3.5124917606994734,0.22160705282816776
True,False,0.01,0.1,0.9939819764713352,0.9864402426157185,0.998,0.6927469777936781,2316.615780700919,1.4278602693520648,0.4118853183700209
