n_clusters,init,max_iter,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
20,k-means++,300,0.9248959784376094,0.9593870565556848,0.9574818721160184,0.6334190217076594,0.9996961890165864,0.05518805280988903
20,k-means++,500,0.9234906982100333,0.9597521983473106,0.9580092287409361,0.6348548464795818,1.0,0.07710525566759197
20,random,300,0.9058970882841063,0.9525492638304428,0.9480553724456163,0.6192255088416712,0.9930005933158798,0.012714688166961974
20,random,500,0.8817617913126721,0.944825970322604,0.9328279499011206,0.6089741464169524,0.9873272640193418,0.0
