n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
3,ward,-0.0008805161994257776,-0.0009965687761331373,0.3717948717948718,0.35931967520170405,1.0,0.061108373422520845
3,complete,0.001841037699419282,0.0009961297269102621,0.3782051282051282,0.34553575996045643,0.9905426647040532,0.0
3,average,-0.002258128166183025,-0.003046285244219412,0.3685897435897436,0.31852406062753236,0.9636240846496348,0.030637605355213537
