n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
6,nearest_neighbors,42,0.2022635186601894,0.3158772701231186,0.6261682242990654,0.2249112013488813,1.0,0.4072544823948035
6,rbf,42,0.11228908646855093,0.24487887775268682,0.5373831775700936,0.34278661697571183,0.9900090876206076,0.49246173125618936
