n_clusters,init,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,acedec,10,200,200,0.1779061677543312,0.28814129508427466,0.5233644859813084,0.36016506200186377,74.75715509363172,1.3013578082445283,0.4345260856080429
6,acedec,20,200,200,0.17142945360502496,0.2750301717575924,0.5186915887850467,0.3562495566194936,71.8977904981547,1.4057515824194358,0.4156705153215827
6,acedec,30,200,200,0.16155078663426267,0.2725533766175392,0.5,0.3557290756488313,73.51821754424878,1.212593949702698,0.45195820956410376
6,acedec,40,200,200,0.17319659344770663,0.28212050401501537,0.514018691588785,0.25804490724119544,68.28052437083274,1.5253175245886126,0.3959898073264688
6,subkmeans,10,200,200,0.10448840052119912,0.2283822684494476,0.5233644859813084,0.31471647121963725,66.41350071891165,1.1100456799977378,0.4739233891851442
6,subkmeans,20,200,200,0.19269504237240792,0.29331024195980565,0.5093457943925234,0.33870580741809936,61.398944169193285,1.7242510115768432,0.3670733701668639
6,subkmeans,30,200,200,0.1776906287271399,0.2724077585189254,0.5186915887850467,0.33074554041470916,67.38479431313667,1.39537401732779,0.41747133965975425
6,subkmeans,40,200,200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,random,10,200,200,0.22298424183225996,0.3049672598009489,0.5280373831775701,0.2190380078538983,62.23869278737432,1.5770482564222483,0.38804085158588136
6,random,20,200,200,0.15335028540002166,0.25915699296563405,0.4953271028037383,0.342416606981414,71.50346863379976,1.2278646721811155,0.4488602977042514
6,random,30,200,200,0.10372410398694204,0.20075813591929234,0.49065420560747663,0.23662312487335327,54.10765054788896,1.625909169500923,0.3808204836689225
6,random,40,200,200,0.18211158379473918,0.30597300739992256,0.5467289719626168,0.313692154804393,66.03295974923174,1.2891627318146412,0.43684094018396435
6,sgd,10,200,200,0.1370001767435545,0.23264167920756285,0.5233644859813084,0.31229462974680894,61.97526969642007,1.2056421397182884,0.45338270519610363
6,sgd,20,200,200,0.20987575236899833,0.34773037181920197,0.5046728971962616,0.3444809411746584,74.23402594143722,1.4223035427988489,0.41283017686732637
6,sgd,30,200,200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,sgd,40,200,200,0.12341129862721263,0.20072488707767003,0.4953271028037383,0.21595452116993696,53.184486722530565,1.8151960730487327,0.35521504508104984
