n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
7,ward,0.5382398987236814,0.6361643553315208,0.7077922077922078,0.2842126191528689,1.0,0.4384309798524074
7,complete,0.44317009596646517,0.6662370580297059,0.5601731601731602,0.3527694931895146,0.9605752258636192,0.47882113489172595
7,average,0.23808664178368824,0.571625014895272,0.43593073593073595,0.3378097998111298,0.8795393267720266,0.5227622844963603
