min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.955518705733078,0.965532681947334,0.981542518127884,0.6146390690301836,0.9998577801121841,0.41366906008023335
5,euclidean,40,0.955518705733078,0.965532681947334,0.981542518127884,0.6146390690301836,0.9998577801121841,0.41366906008023335
5,euclidean,70,0.955518705733078,0.965532681947334,0.981542518127884,0.6146390690301836,0.9998577801121841,0.41366906008023335
5,euclidean,100,0.955518705733078,0.965532681947334,0.981542518127884,0.6146390690301836,0.9998577801121841,0.41366906008023335
5,manhattan,25,0.9595747681707436,0.9685382784811318,0.983520105471325,0.627254153328388,1.0,0.414662053766226
5,manhattan,40,0.9595747681707436,0.9685382784811318,0.983520105471325,0.627254153328388,1.0,0.414662053766226
5,manhattan,70,0.9595747681707436,0.9685382784811318,0.983520105471325,0.627254153328388,1.0,0.414662053766226
5,manhattan,100,0.9595747681707436,0.9685382784811318,0.983520105471325,0.627254153328388,1.0,0.414662053766226
10,euclidean,25,0.9531685756196493,0.9625964075410949,0.969676994067238,0.6307992251044939,0.9736687320192716,0.3509238319371392
10,euclidean,40,0.9531685756196493,0.9625964075410949,0.969676994067238,0.6307992251044939,0.9736687320192716,0.3509238319371392
10,euclidean,70,0.9531685756196493,0.9625964075410949,0.969676994067238,0.6307992251044939,0.9736687320192716,0.3509238319371392
10,euclidean,100,0.9531685756196493,0.9625964075410949,0.969676994067238,0.6307992251044939,0.9736687320192716,0.3509238319371392
10,manhattan,25,0.9380723091283855,0.9519612452826147,0.96044825313118,0.6201013171155341,0.954467743727606,0.3464552118082515
10,manhattan,40,0.9380723091283855,0.9519612452826147,0.96044825313118,0.6201013171155341,0.954467743727606,0.3464552118082515
10,manhattan,70,0.9380723091283855,0.9519612452826147,0.96044825313118,0.6201013171155341,0.954467743727606,0.3464552118082515
10,manhattan,100,0.9380723091283855,0.9519612452826147,0.96044825313118,0.6201013171155341,0.954467743727606,0.3464552118082515
15,euclidean,25,0.9075872092663253,0.9418123740257575,0.9433091628213579,0.5982104619760412,0.9283111364690969,0.29521518857516704
15,euclidean,40,0.9075872092663253,0.9418123740257575,0.9433091628213579,0.5982104619760412,0.9283111364690969,0.29521518857516704
15,euclidean,70,0.9075872092663253,0.9418123740257575,0.9433091628213579,0.5982104619760412,0.9283111364690969,0.29521518857516704
15,euclidean,100,0.9075872092663253,0.9418123740257575,0.9433091628213579,0.5982104619760412,0.9283111364690969,0.29521518857516704
15,manhattan,25,0.8957650295888562,0.936597776843731,0.9380355965721819,0.5930020867910649,0.9196521104286595,0.41736670773040974
15,manhattan,40,0.8957650295888562,0.936597776843731,0.9380355965721819,0.5930020867910649,0.9196521104286595,0.41736670773040974
15,manhattan,70,0.8957650295888562,0.936597776843731,0.9380355965721819,0.5930020867910649,0.9196521104286595,0.41736670773040974
15,manhattan,100,0.8957650295888562,0.936597776843731,0.9380355965721819,0.5930020867910649,0.9196521104286595,0.41736670773040974
