min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.36644674526625837,0.4459898586501873,0.6910112359550562,0.17773349388270399,1.0,0.26159904977555454
5,euclidean,40,0.36644674526625837,0.4459898586501873,0.6910112359550562,0.17773349388270399,1.0,0.26159904977555454
5,euclidean,70,0.36644674526625837,0.4459898586501873,0.6910112359550562,0.17773349388270399,1.0,0.26159904977555454
5,euclidean,100,0.36644674526625837,0.4459898586501873,0.6910112359550562,0.17773349388270399,1.0,0.26159904977555454
5,manhattan,25,0.254609896063872,0.35734470531740486,0.651685393258427,0.07227242628334309,0.8969691045296387,0.2613327819694367
5,manhattan,40,0.254609896063872,0.35734470531740486,0.651685393258427,0.07227242628334309,0.8969691045296387,0.2613327819694367
5,manhattan,70,0.254609896063872,0.35734470531740486,0.651685393258427,0.07227242628334309,0.8969691045296387,0.2613327819694367
5,manhattan,100,0.254609896063872,0.35734470531740486,0.651685393258427,0.07227242628334309,0.8969691045296387,0.2613327819694367
10,euclidean,25,0.2754017343942553,0.3619433488653405,0.651685393258427,0.11231623348449478,0.950827569027615,0.27334341178857463
10,euclidean,40,0.2754017343942553,0.3619433488653405,0.651685393258427,0.11231623348449478,0.950827569027615,0.27334341178857463
10,euclidean,70,0.2754017343942553,0.3619433488653405,0.651685393258427,0.11231623348449478,0.950827569027615,0.27334341178857463
10,euclidean,100,0.2754017343942553,0.3619433488653405,0.651685393258427,0.11231623348449478,0.950827569027615,0.27334341178857463
10,manhattan,25,0.31797294781029634,0.40345566451006043,0.6685393258426966,0.13633151577110963,0.9588482127216854,0.254915941470861
10,manhattan,40,0.31797294781029634,0.40345566451006043,0.6685393258426966,0.13633151577110963,0.9588482127216854,0.254915941470861
10,manhattan,70,0.31797294781029634,0.40345566451006043,0.6685393258426966,0.13633151577110963,0.9588482127216854,0.254915941470861
10,manhattan,100,0.31797294781029634,0.40345566451006043,0.6685393258426966,0.13633151577110963,0.9588482127216854,0.254915941470861
15,euclidean,25,0.21436787334245322,0.2966032485657072,0.6179775280898876,0.043522582518693946,0.864589339750551,0.2870775486305168
15,euclidean,40,0.21436787334245322,0.2966032485657072,0.6179775280898876,0.043522582518693946,0.864589339750551,0.2870775486305168
15,euclidean,70,0.21436787334245322,0.2966032485657072,0.6179775280898876,0.043522582518693946,0.864589339750551,0.2870775486305168
15,euclidean,100,0.21436787334245322,0.2966032485657072,0.6179775280898876,0.043522582518693946,0.864589339750551,0.2870775486305168
15,manhattan,25,0.31205121877155334,0.3938776846433008,0.6741573033707865,0.12459152762693931,0.9499402649178803,0.26526316413708156
15,manhattan,40,0.31205121877155334,0.3938776846433008,0.6741573033707865,0.12459152762693931,0.9499402649178803,0.26526316413708156
15,manhattan,70,0.31205121877155334,0.3938776846433008,0.6741573033707865,0.12459152762693931,0.9499402649178803,0.26526316413708156
15,manhattan,100,0.31205121877155334,0.3938776846433008,0.6741573033707865,0.12459152762693931,0.9499402649178803,0.26526316413708156
