eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,0.001078191749811248,0.04050367727358618,1.0,0.19548462999287763,1.0,0.9931132784802394
0.01,3,4.09269593267742e-05,0.0063366729854068575,0.14891774891774892,-0.3389460136041966,0.08946545843901313,0.37303789581150276
0.01,5,1.5052958117001901e-05,0.002769095103235329,0.14502164502164502,-0.021043224312720248,0.13313171175895713,0.5188725941741764
0.01,10,,,,,,
0.01,15,,,,,,
0.025,1,0.0015695975836561838,0.05336328507626871,1.0,0.21444010423970503,0.7068278012371743,0.9398521229318861
0.025,3,0.0007019316473392666,0.034656618891137324,0.17792207792207793,-0.5647988450717523,0.11295306761401205,0.44784228248593083
0.025,5,4.909929475415381e-05,0.005532350360089141,0.1471861471861472,-0.16993758861158859,0.12263486073615704,0.48486342245179126
0.025,10,,,,,,
0.025,15,,,,,,
0.05,1,0.009965110005753767,0.13256609246437367,0.9987012987012988,0.24887135725065732,0.5014342340257553,0.8324080161171991
0.05,3,0.013243967125520846,0.18682182721064264,0.358008658008658,-0.4680364627384444,0.1318623060945289,0.43198304400509535
0.05,5,0.004406968103845107,0.12021513952571854,0.23896103896103896,-0.45561443558190023,0.1439351340346616,0.41971863135779974
0.05,10,0.00015920005075793826,0.01137030695643662,0.14935064935064934,-0.07135490572215136,0.20367252690020166,0.504171936089608
0.05,15,,,,,,
0.1,1,0.16776388921825883,0.36580601935919066,0.9727272727272728,0.08416023893669171,0.311171426544239,0.6496592722377955
0.1,3,0.14876242692234087,0.4451318829988967,0.7082251082251082,-0.1289229248352607,0.2562748792137372,0.42724624620658413
0.1,5,0.10835785713684427,0.4262725084728356,0.6125541125541125,-0.17174456576158592,0.2711967937387499,0.42251296086354706
0.1,10,0.054372218669606724,0.3414924412426388,0.42034632034632036,-0.32800572798765293,0.28344142347661666,0.43626526941557253
0.1,15,0.023178366680984587,0.23497586450035282,0.31255411255411253,-0.35218555404753477,0.2569712950117038,0.43470714650765213
0.15,1,0.4616487581740163,0.5787548850222054,0.8900432900432901,-0.1555178724021872,0.27896311172274396,0.5790998698623891
0.15,3,0.44435309114613636,0.6219910353638929,0.7961038961038961,-0.07821851940083224,0.3545527112890861,0.40660698561844333
0.15,5,0.40383905890304983,0.6080473171627844,0.7545454545454545,-0.04952313073210062,0.3724828151014406,0.3847950243899059
0.15,10,0.24168112722986043,0.5445375933919342,0.6913419913419914,-0.12638295485797882,0.36535005648216734,0.37035745543711907
0.15,15,0.14625410704007277,0.4803440009566712,0.5935064935064935,-0.14927626274090552,0.34464589157209347,0.37874789948564624
0.2,1,0.2094927613822568,0.47028790025943806,0.5696969696969697,-0.2668918226736782,0.24634219399409546,0.5436506366391509
0.2,3,0.20969874653131315,0.4922780444640228,0.5134199134199134,-0.1870732002293114,0.3630912491650216,0.38123670479751165
0.2,5,0.2094996074956726,0.4875969641575759,0.5021645021645021,-0.13300521652585212,0.387793837682985,0.3925251084969196
0.2,10,0.20426664029242955,0.458422992608235,0.47316017316017317,-0.12457940244012669,0.42086081154472416,0.3628419649967543
0.2,15,0.3124171109334268,0.5434670372144867,0.5982683982683983,0.0008367609291568371,0.42448677007943497,0.3712693266018228
0.25,1,0.22390556318482865,0.4785554375053108,0.5212121212121212,-0.2581111579409277,0.2655299771346233,0.5532402078221779
0.25,3,0.22358782332525753,0.4880694173111923,0.4831168831168831,-0.15400877334147536,0.3854227310554471,0.37436357205028997
0.25,5,0.22445542401597826,0.49392720092609715,0.48398268398268396,-0.10452503863488655,0.4130375352438695,0.3557062661707293
0.25,10,0.22345908031755754,0.48961465667706194,0.47229437229437227,-0.04823761117463039,0.45090112582004915,0.3330632819791185
0.25,15,0.22374955043172898,0.4855845043034709,0.48095238095238096,-0.05941389459554838,0.43460559611512317,0.3586881380125389
0.3,1,0.22391482006422872,0.4896015651206841,0.5125541125541125,-0.19611689294836515,0.2867181959053769,0.5527487596812284
0.3,3,0.2238638093378813,0.4956986418763401,0.48528138528138526,-0.09573681842367988,0.4087919345740285,0.3492652930358321
0.3,5,0.22395204943232214,0.4971254654268494,0.48095238095238096,-0.03907737825855553,0.43022510846802015,0.3326176088403806
0.3,10,0.22352632177530585,0.492776345780043,0.4779220779220779,-0.03039219981048616,0.42882903302571485,0.34156219000591714
0.3,15,0.22242809891083512,0.48535703075219355,0.4675324675324675,-0.036861302735155935,0.4521347797649327,0.33113725269437133
0.4,1,0.24341755708774065,0.5490106018938916,0.46060606060606063,0.01754498635447335,0.35143685265803065,0.5966913681177795
0.4,3,0.24345459785202075,0.5508122047218944,0.45324675324675323,0.18538664741317792,0.45859201451062304,0.3529253887365967
0.4,5,0.24373629359915194,0.5517485238698392,0.4536796536796537,0.1868930365680474,0.4831309747624322,0.37995617854498104
0.4,10,0.2444158909693467,0.5501365429265664,0.454978354978355,0.1769459197314516,0.4829504597976523,0.37266296647538477
0.4,15,0.24400093581457363,0.5442350717164371,0.45021645021645024,0.16122968502908488,0.48216697339651265,0.3853822696765737
