min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.7617987299691545,0.7244274862829252,0.98,0.3886930222649546,0.8349710289927996,0.32117724606593007
5,euclidean,40,0.7617987299691545,0.7244274862829252,0.98,0.3886930222649546,0.8349710289927996,0.32117724606593007
5,euclidean,70,0.7617987299691545,0.7244274862829252,0.98,0.3886930222649546,0.8349710289927996,0.32117724606593007
5,euclidean,100,0.7617987299691545,0.7244274862829252,0.98,0.3886930222649546,0.8349710289927996,0.32117724606593007
5,manhattan,25,0.8710247825300236,0.8542314653351226,0.98,0.5976876669249852,0.9977573757896071,0.13873147450404988
5,manhattan,40,0.8710247825300236,0.8542314653351226,0.98,0.5976876669249852,0.9977573757896071,0.13873147450404988
5,manhattan,70,0.8710247825300236,0.8542314653351226,0.98,0.5976876669249852,0.9977573757896071,0.13873147450404988
5,manhattan,100,0.8710247825300236,0.8542314653351226,0.98,0.5976876669249852,0.9977573757896071,0.13873147450404988
10,euclidean,25,0.863608375429439,0.8503480395090688,0.98,0.593089869068679,0.9964515074732523,0.14266550455002674
10,euclidean,40,0.863608375429439,0.8503480395090688,0.98,0.593089869068679,0.9964515074732523,0.14266550455002674
10,euclidean,70,0.863608375429439,0.8503480395090688,0.98,0.593089869068679,0.9964515074732523,0.14266550455002674
10,euclidean,100,0.863608375429439,0.8503480395090688,0.98,0.593089869068679,0.9964515074732523,0.14266550455002674
10,manhattan,25,0.8586209675278186,0.8473828235508171,0.98,0.5936434489356014,1.0,0.14565677135310118
10,manhattan,40,0.8586209675278186,0.8473828235508171,0.98,0.5936434489356014,1.0,0.14565677135310118
10,manhattan,70,0.8586209675278186,0.8473828235508171,0.98,0.5936434489356014,1.0,0.14565677135310118
10,manhattan,100,0.8586209675278186,0.8473828235508171,0.98,0.5936434489356014,1.0,0.14565677135310118
15,euclidean,25,0.8522455896475976,0.8442963221817809,0.98,0.59050256558102,0.998478870548682,0.1934364645026598
15,euclidean,40,0.8522455896475976,0.8442963221817809,0.98,0.59050256558102,0.998478870548682,0.1934364645026598
15,euclidean,70,0.8522455896475976,0.8442963221817809,0.98,0.59050256558102,0.998478870548682,0.1934364645026598
15,euclidean,100,0.8522455896475976,0.8442963221817809,0.98,0.59050256558102,0.998478870548682,0.1934364645026598
15,manhattan,25,0.854213092252505,0.8473970389753822,0.981,0.5911058523111342,0.9999465055415258,0.20671291484064883
15,manhattan,40,0.854213092252505,0.8473970389753822,0.981,0.5911058523111342,0.9999465055415258,0.20671291484064883
15,manhattan,70,0.854213092252505,0.8473970389753822,0.981,0.5911058523111342,0.9999465055415258,0.20671291484064883
15,manhattan,100,0.854213092252505,0.8473970389753822,0.981,0.5911058523111342,0.9999465055415258,0.20671291484064883
