number_clusters,eps,threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
10,0.01,0.01,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.01,0.05,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.01,0.1,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.01,0.2,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.01,0.4,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.01,0.7,0.2903013602475623,0.3457965673685759,0.771101573676681,-0.11769054292408528,88.95775286599375,0.4564915167177288,0.6865814105485121
10,0.05,0.01,0.319786731202647,0.5411300503843296,0.5396995708154506,0.24907148296364243,1052.7420687455249,0.7943085611973135,0.5573177443531317
10,0.05,0.05,0.4135470478805627,0.5855954841604776,0.5686695278969958,0.24280469192281257,1049.3442203936816,0.9957106800325046,0.5010746347179506
10,0.05,0.1,0.313568904953318,0.5289159694194872,0.5400572246065808,0.21961969303318335,1034.6305531992227,0.8897492242075469,0.529170742440359
10,0.05,0.2,0.27354151478190086,0.5156021960634032,0.5221745350500715,0.19782055354015157,920.3023766981017,0.6725142795701033,0.5979022195595461
10,0.05,0.4,0.21521306198539986,0.49592629148865064,0.4892703862660944,0.16401728344417799,735.7965787947956,0.7282575142116036,0.5786174755653701
10,0.05,0.7,0.125507863916594,0.40678008737604276,0.38590844062947066,0.009943612595188058,330.0841062048593,0.5904015274579566,0.6287720319272868
10,0.1,0.01,0.5832456574757602,0.6819088604842781,0.7203147353361946,0.3102776341583519,2011.7636303173,0.863655265289666,0.5365799236719733
10,0.1,0.05,0.5165422606521918,0.6339964913825193,0.6945636623748211,0.3264319769290777,2085.3785384716216,0.8279236105212371,0.5470688130752069
10,0.1,0.1,0.3951940019889862,0.5708134060523314,0.5912017167381974,0.33686355868680723,1920.0818480065068,0.7275326545250012,0.5788602590988117
10,0.1,0.2,0.4400934124282507,0.6095742431760985,0.6412732474964234,0.3348967753447472,1989.8725307698521,0.7817370191472669,0.5612500550045239
10,0.1,0.4,0.36850920045669433,0.5662048224385077,0.594062947067239,0.28877559729616065,1681.7307287676108,0.8059102696308784,0.5537373682494183
10,0.1,0.7,0.030156271395718602,0.1829511351330345,0.2553648068669528,-0.09724186054769368,129.5933840206031,0.6378888477786288,0.6105420409670903
10,0.2,0.01,0.4880643530452849,0.6408396722510518,0.6734620886981402,0.2369264886548664,1712.3162364527473,0.9361264896233722,0.5164951801235499
10,0.2,0.05,0.477309172882149,0.6340076132999657,0.682761087267525,0.21155836030004146,1574.3689441767042,1.0996660874737914,0.47626620535798997
10,0.2,0.1,0.472118238415623,0.6312569255674146,0.6841917024320457,0.20302157658167055,1560.2977654850913,1.1081872474048802,0.47434116738490484
10,0.2,0.2,0.4908560471205983,0.6513232084225247,0.695994277539342,0.24569175990394318,1714.7828267933749,0.9255473931781604,0.5193328419455192
10,0.2,0.4,0.2412817708794941,0.46190087208977704,0.49141630901287553,0.2533475705544275,1006.0619489562309,0.7195953427660919,0.5815321634864564
10,0.2,0.7,0.0018531271918816629,0.006797520335319973,0.1680972818311874,0.2621060362140621,4.2966600108644375,0.5267664084313382,0.6549790422933398
