n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,2,-1,-1,-1,-1,-1,-1,inf
6,5,-1,-1,-1,-1,-1,-1,inf
6,10,-1,-1,-1,-1,-1,-1,inf
