outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,0.9506632226955581,0.9270552848491069,0.985,0.6136951810941076,1531.1662683327047,1.6007088408970773,0.38451055507430976
True,True,0.01,0.02,0.967053136864915,0.947964767301057,0.99,0.636568451729678,1601.6439504648831,1.5824451709030565,0.3872299056983694
True,True,0.01,0.05,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.01,0.1,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.01,0.2,0.7376803650229309,0.7654210247232703,0.984,0.23625644952154096,695.549616383837,3.5452142139189635,0.22001163266137513
True,True,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,1.0,0.003642836368081019,0.14395387932233827,0.902,-0.38022568356172554,5.249891855923308,3.259196896107699,0.2347860463820909
True,True,0.05,0.01,0.9506632226955581,0.9270552848491069,0.985,0.6136951810941076,1531.1662683327047,1.6007088408970773,0.38451055507430976
True,True,0.05,0.02,0.967053136864915,0.947964767301057,0.99,0.636568451729678,1601.6439504648831,1.5824451709030565,0.3872299056983694
True,True,0.05,0.05,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.05,0.1,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.05,0.2,0.7376803650229309,0.7654210247232703,0.984,0.23625644952154096,695.549616383837,3.5452142139189635,0.22001163266137513
True,True,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,1.0,0.003714237692745302,0.14500563924849655,0.902,-0.38161557607110047,5.261318501736042,3.2745677719916437,0.2339417815649865
True,True,0.1,0.01,0.9506632226955581,0.9270552848491069,0.985,0.6136951810941076,1531.1662683327047,1.6007088408970773,0.38451055507430976
True,True,0.1,0.02,0.967053136864915,0.947964767301057,0.99,0.636568451729678,1601.6439504648831,1.5824451709030565,0.3872299056983694
True,True,0.1,0.05,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.1,0.1,0.9762522252519241,0.9615014933695549,0.996,0.6276899029297749,1690.614504991991,2.0878993050975305,0.3238447569676872
True,True,0.1,0.2,0.7376803650229309,0.7654210247232703,0.984,0.23625644952154096,695.549616383837,3.5452142139189635,0.22001163266137513
True,True,0.1,0.4,0.03918182678221976,0.2811311560625998,0.784,-0.3533507150899263,11.71395889019065,2.676641948245887,0.27198732269186465
True,True,0.1,1.0,0.003714237692745302,0.14500563924849655,0.902,-0.38161557607110047,5.261318501736042,3.2745677719916437,0.2339417815649865
True,True,0.15,0.01,0.9506632226955581,0.9270552848491069,0.985,0.6136951810941076,1531.1662683327047,1.6007088408970773,0.38451055507430976
True,True,0.15,0.02,0.967053136864915,0.947964767301057,0.99,0.636568451729678,1601.6439504648831,1.5824451709030565,0.3872299056983694
