bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,0.24848690092783546,0.3387154857228196,0.5233644859813084,0.4129796468170551,0.6703440236040814,0.6093808790282025
,False,0.24848690092783546,0.3387154857228196,0.5233644859813084,0.4129796468170551,0.6703440236040814,0.6093808790282025
0.1,True,0.06050206533894298,0.16193530664812852,0.8037383177570093,0.1661198214991062,0.8208467481201904,0.6930366805339099
0.1,False,0.0595166242675589,0.1473759328156554,0.7990654205607477,0.16918037058978222,0.8380195568758747,0.734140620788347
0.2,True,0.15585100071063984,0.30787487039459693,0.6822429906542056,0.30847043534766894,0.7692261039433623,0.6813983416310417
0.2,False,0.1477258478411339,0.29840414467685566,0.6728971962616822,0.2791600388603172,0.7646443870548519,0.6569863722415215
0.3,True,0.25502646266723183,0.36510808144490214,0.5887850467289719,0.3077597163029974,0.6451865448207686,0.653456681534826
0.3,False,0.25537205833129134,0.3682883044037948,0.5934579439252337,0.30681241650683866,0.6453539584526642,0.6459466241494156
0.1107126544219287,True,0.07938723261318854,0.18442638892417593,0.7663551401869159,0.17044891572920082,0.8071923632463684,0.7107007345702082
0.1107126544219287,False,0.08262199668582147,0.1833739637740613,0.7710280373831776,0.16487433142594904,0.8079578474612601,0.7309448138281037
0.07913943956383637,True,0.07686462772705666,0.16887423359107814,0.9018691588785047,0.15615808510913978,0.8810193636573606,0.732689195608797
0.07913943956383637,False,0.07587892376538642,0.1630816445713129,0.9112149532710281,0.15298920165643348,0.9023809909612492,0.7707996182330737
0.0873733167628612,True,0.05313979460900991,0.14206330351286983,0.822429906542056,0.16378574684149125,0.8381198263395924,0.7118284513439294
0.0873733167628612,False,0.08952165581745027,0.17734098005429125,0.897196261682243,0.16566664581260074,0.8892619246050223,0.7557178459793935
0.12037416156092265,True,0.08908300205170273,0.21121241388073986,0.7476635514018691,0.18455742320457266,0.782651950252773,0.6452407415003011
0.12037416156092265,False,0.09932949239181446,0.20813672608941983,0.7710280373831776,0.1657301905864608,0.7947715376324493,0.7178618830397808
0.1536306271778956,True,0.12191199345576169,0.2635411937240123,0.7149532710280374,0.21020422889528934,0.7571426055644351,0.6276217398335371
0.1536306271778956,False,0.1210289305197876,0.2568110297087984,0.719626168224299,0.21042416574833386,0.7803025707614607,0.684167286746796
0.056380480150518116,True,0.039746702242763075,0.12904173954815049,0.9626168224299065,0.11477236784785932,0.962953360633236,0.773942334670375
0.056380480150518116,False,0.03594468538336554,0.11629957397582959,0.9719626168224299,0.10452421306414626,1.0,0.8401285296374433
0.11009013634534957,True,0.07495602037986669,0.17811399514759724,0.7570093457943925,0.16859192341720175,0.7936484604289902,0.6935503491763878
0.11009013634534957,False,0.07470758706559377,0.17422542040702982,0.7710280373831776,0.16009721385465087,0.8157895295458942,0.729008790772012
0.10205224654608318,True,0.07006402395640195,0.17037154589484266,0.7850467289719626,0.15700911442467633,0.8111989958156327,0.6930969947415431
0.10205224654608318,False,0.07474100287332677,0.1546878472568062,0.780373831775701,0.1618288274177705,0.8167101253355197,0.7314343685124866
0.12639765672843395,True,0.10741063624069974,0.2296533410013129,0.7429906542056075,0.1822680972342131,0.7887404140554827,0.6796405010703211
0.12639765672843395,False,0.10089322910924084,0.20748542789205088,0.7523364485981309,0.1798338098662976,0.7883332677996375,0.6940011605798274
0.16547336188827041,True,0.13524045663653814,0.2888251714746322,0.7009345794392523,0.26766298215014445,0.7780434488498018,0.6448646183120685
0.16547336188827041,False,0.12653302633922373,0.2746327151379114,0.7149532710280374,0.24160082084729895,0.7851748955049478,0.6802429576104345
0.13099852627017852,True,0.10562564555613872,0.2222053566910824,0.7336448598130841,0.19847597358011806,0.7911105148461768,0.6747137807333632
0.13099852627017852,False,0.1019858921314746,0.21631074229877567,0.7429906542056075,0.18288766307949156,0.7916189607615222,0.6892840220057982
0.11828578881298675,True,0.07992451380092079,0.19948361811322712,0.7616822429906542,0.18554935874345588,0.7908575503493973,0.6521984142168947
0.11828578881298675,False,0.07937033929246087,0.19717634025382808,0.7757009345794392,0.1729885115278696,0.8155257115294621,0.7160207383982641
0.12310126509059588,True,0.0993927804781157,0.21347689942225292,0.7570093457943925,0.1641518817743504,0.7951016851244318,0.6886620313515663
0.12310126509059588,False,0.09844842653430175,0.20629809629396859,0.7616822429906542,0.15559458512157986,0.7879037475454904,0.699274208080637
0.13588303409123012,True,0.10567978975892339,0.24297510074454573,0.7242990654205608,0.21167121596573588,0.7880244074085941,0.6729390909971095
0.13588303409123012,False,0.10522209946804188,0.22066156348124014,0.7336448598130841,0.20615646020322295,0.7975981018037802,0.6893402446094485
0.13012844645281527,True,0.10534284958442461,0.22084357116149608,0.7289719626168224,0.1998942892756485,0.791004243936783,0.6766415590705459
0.13012844645281527,False,0.1015803436724507,0.2132183717972848,0.7383177570093458,0.1817851293070833,0.7894878499473472,0.6925776423663799
0.3128338527566374,True,0.255269993762901,0.3693531314111316,0.5887850467289719,0.3074535014356943,0.6529885493365593,0.6471702303078886
0.3128338527566374,False,0.25561562260651904,0.37252373009960316,0.5934579439252337,0.30650620163953546,0.6531555509821533,0.6390955247051455
0.27385271436208286,True,0.19342060186238533,0.33235770837390927,0.616822429906542,0.3566509984114425,0.7330058935124141,0.6531534398231242
0.27385271436208286,False,0.1758834922875133,0.3165497874483952,0.616822429906542,0.36715404329809154,0.7435089383170354,0.6796470841888075
