n_clusters,init,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,acedec,2,100,100,0.4850864041241678,0.5558161833255172,0.668,0.42914128265013135,2127.8803951374307,0.91690348820203,0.5216746728015793
3,acedec,2,100,200,0.49029242594296507,0.5600340120704713,0.684,0.43750691151089144,2176.1998006480003,0.8818712568168086,0.5313859789173375
3,acedec,2,200,100,0.4863420382832911,0.5567167928682188,0.676,0.4143398503024038,2031.4430278470654,0.9701882746675521,0.507565704688167
3,acedec,2,200,200,0.9674674098075264,0.9527127896165957,0.989,0.4750883291051216,1951.3099848739255,0.905477760008463,0.5248027665227426
3,acedec,5,100,100,0.48729521008093907,0.5569351794267849,0.689,0.40870533512156026,1989.703832967329,0.9996406173462873,0.5000898618108162
3,acedec,5,100,200,0.517553539767006,0.575533282290568,0.748,0.48147025666806403,2458.812906641741,0.7747096542257292,0.5634724517438208
3,acedec,5,200,100,0.4905497742539797,0.5594589412276174,0.694,0.4457802354486848,2233.045599936201,0.8627713823858274,0.5368345302359141
3,acedec,5,200,200,0.4859325927562661,0.5561364467878102,0.682,0.43877230737025913,2189.5318653284057,0.8872370569080829,0.5298751401365178
3,acedec,10,100,100,0.4916503672380324,0.5595881848041496,0.703,0.40162837346058655,1941.3439884241614,1.0341183595662198,0.4916134773068231
3,acedec,10,100,200,0.48470208739668263,0.5553769605749613,0.674,0.4186136222898474,2057.5003344130328,0.9582833083005617,0.5106513423064513
3,acedec,10,200,100,0.9703790295768531,0.9559565114186952,0.99,0.4753769187183401,1954.09950448874,0.9030913359502847,0.5254608547207024
3,acedec,10,200,200,0.9703790295768531,0.9559565114186952,0.99,0.4753769187183401,1954.09950448874,0.9030913359502847,0.5254608547207024
