n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
4,2,0.6323162704196339,0.6668580127439668,0.8424101969872537,0.3615853896326854,238.06211972426544,1.1254835795951914,0.47048116936779855
4,5,0.661414294092478,0.7185085821685617,0.8748551564310545,0.4796423263634238,509.91457891899074,0.9100421504743453,0.5235486555894368
4,10,0.9835572119725444,0.9775606401949306,0.9953650057937428,0.538569996959677,936.1351817427236,0.5692097207914524,0.6372634497163555
