bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,,,,,,
,False,,,,,,
0.1,True,0.11744047359494614,0.43782511824641906,0.9967948717948718,0.441647589503967,0.905921289947485,0.6284882077643548
0.1,False,0.10222788146436922,0.41211101244471965,0.9967948717948718,0.4541796835461396,0.9305731002658931,0.6571308065116199
0.2,True,0.01795142004796164,0.04416350791321485,0.42628205128205127,0.3140361536527392,0.8304913605391605,0.503081528645632
0.2,False,0.021524506912732357,0.04885130524780345,0.4326923076923077,0.30495659869287,0.8274958129691441,0.48993011135242925
0.3,True,,,,,,
0.3,False,,,,,,
0.1107126544219287,True,0.11716472610361103,0.3714260819843048,0.875,0.3811512246466441,0.852112650981449,0.565800919540577
0.1107126544219287,False,0.12287958807455425,0.4285205641765888,0.9967948717948718,0.44338565648245687,0.9024866875617068,0.643393163288658
0.07913943956383637,True,0.09444872652774206,0.4066117100561767,1.0,0.4548278378859864,0.9397122438892069,0.6635433295091973
0.07913943956383637,False,0.07628886535788978,0.37446453932290147,1.0,0.44744608955490633,0.9662157999897258,0.6695275905509165
0.0873733167628612,True,0.10085948660870431,0.4176397341113416,1.0,0.456549312582173,0.9341355053537441,0.6548888482537958
0.0873733167628612,False,0.09571673509005205,0.39806977118969594,1.0,0.45123719555046815,0.9372063222113369,0.6647272566765995
0.12037416156092265,True,0.10360860219177398,0.3406382698753357,0.8365384615384616,0.3891883306730631,0.8590695335023416,0.5525449483281222
0.12037416156092265,False,0.11208106947063005,0.39843160520938453,0.9391025641025641,0.4128216251271505,0.8689202908141901,0.6167249724080272
0.1536306271778956,True,0.10069125263986743,0.2561100282726652,0.6538461538461539,0.3456987686009188,0.8543820698129004,0.5340302008984699
0.1536306271778956,False,0.09450739336058647,0.25896541504284204,0.6826923076923077,0.34222732480644014,0.8581117042164514,0.5380247016304887
0.056380480150518116,True,0.0710804505924649,0.3645005575657843,1.0,0.4419022492766099,0.9788885326023309,0.6717961732464314
0.056380480150518116,False,0.054562121214056396,0.32295108692508684,1.0,0.3902108817679248,1.0,0.678101172937181
0.11009013634534957,True,0.12125935647455909,0.3996402676624597,0.9198717948717948,0.39519583217267024,0.8645261616168513,0.5805052986276883
0.11009013634534957,False,0.12395078737483467,0.43314230828916894,1.0,0.4455990967073674,0.9001514644650127,0.6470509702578453
0.10205224654608318,True,0.1356634043279522,0.4509117207117324,0.9903846153846154,0.4466086857899966,0.8879796649144492,0.6004819480952529
0.10205224654608318,False,0.11094688274072585,0.42141699414914924,1.0,0.4542902608772098,0.9210128468889862,0.657036678913293
0.12639765672843395,True,0.09864713046200216,0.3122320222139318,0.75,0.3714837848643005,0.8589727636446167,0.5441951567415938
0.12639765672843395,False,0.11315537607587026,0.3924010915660367,0.9198717948717948,0.39870950180739895,0.854469489431853,0.612223433495634
0.16547336188827041,True,0.11937143020218845,0.2653335773310075,0.6666666666666666,0.3467160933137352,0.8548887760352226,0.5276364728500361
0.16547336188827041,False,0.08927970714067045,0.24853706167147746,0.6634615384615384,0.32969838860241996,0.8593057222554559,0.5470094516227825
