n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
7,ward,0.8133137382841514,0.9192988285200684,0.9568527918781726,0.47164567536915736,1.0,0.022131845409961604
7,complete,0.7744200118037943,0.8693226062853048,0.9175126903553299,0.4786549306760775,0.9973970204036369,0.0
7,average,1.0,1.0,1.0,0.4925348802650236,0.9836854379932285,0.3064857284867065
