n_clusters_init,embedding_size,dip_merge_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
20,2,0.5,0.8874456251956333,0.9546307350531645,0.8998022412656559,0.6282327853953419,4607.590425998767,0.5026229670548967,0.6655029384782897
20,5,0.5,0.9456968836297509,0.9698378347470515,0.9479235332893869,0.6384715528296016,5171.363945158674,0.4900163439346199,0.6711335778769677
20,10,0.5,0.8957801638185856,0.9586857430614694,0.914963744232037,0.6379145078332289,4779.366109317472,0.49557724083723304,0.66863815033732
