significance,similarity_matrix,n_neighbors,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.001,NAM,3,0.8208998582879126,0.8534012063610473,0.850253807106599,0.4049439854440168,376.30740791798075,1.1737920990727067,0.46002559326008163
0.001,NAM,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.001,NAM,10,0.7942312477784088,0.8596463662995443,0.8553299492385786,0.4649681572585936,688.4232861464747,0.7191060461271123,0.5816976807526504
0.001,NAM,15,0.6355675101394391,0.7594270892716809,0.7271573604060914,0.4699524315295687,709.5526569629249,0.7901204719113663,0.5586216211092594
0.001,NAM,20,0.7713405181795774,0.854068797932253,0.8553299492385786,0.5331285978973977,1138.3492079290281,0.5731248777709229,0.6356774431137177
0.001,SAM,3,0.7942861616145424,0.8596179867554348,0.8553299492385786,0.46378951243489003,686.7662508200652,0.7191958913522136,0.5816672812156743
0.001,SAM,5,0.8089434170360936,0.8882310810796874,0.8274111675126904,0.37150769438990117,666.0819855537924,0.6728296815324546,0.5977894886967302
0.001,SAM,10,0.8345605614834141,0.8745857418800496,0.8553299492385786,0.4359194457404712,513.2852239782567,1.3884231661632316,0.4186862756009867
0.001,SAM,15,0.4862507711029984,0.6890280441458394,0.5685279187817259,0.28009217654879215,254.6026467849213,7.688610931763674,0.11509319589213246
0.001,SAM,20,0.6355675101394391,0.7594270892716809,0.7271573604060914,0.4699524315295687,709.5526569629249,0.7901204719113663,0.5586216211092594
0.005,NAM,3,0.5974499109776388,0.7255840859191169,0.7220812182741116,0.30522989980342374,258.4311564297642,1.4324426296168893,0.4111093876682717
0.005,NAM,5,0.3735593425557367,0.5455841307675352,0.5621827411167513,0.2596930771368486,209.59169859316486,1.4160613356203202,0.413896777063092
0.005,NAM,10,0.7942312477784088,0.8596463662995442,0.8553299492385786,0.4649681572585936,688.423286146475,0.7191060461271124,0.5816976807526504
0.005,NAM,15,0.7952064494670378,0.8582882039450027,0.7842639593908629,0.4515017309390763,683.8293165854425,1.3921051080701665,0.41804183128338834
0.005,NAM,20,0.9565904641712822,0.9427151014775527,0.9124365482233503,0.477203637275321,724.2607899615117,1.2827545664732487,0.4380672432713405
0.005,SAM,3,0.7974647923154419,0.8628250855032293,0.7842639593908629,0.45406053205102065,539.4217556318232,1.8371239919189304,0.35246961459856235
0.005,SAM,5,0.8089434170360936,0.8882310810796874,0.8274111675126904,0.37150769438990117,666.0819855537925,0.6728296815324548,0.5977894886967301
0.005,SAM,10,0.7974647923154419,0.8628250855032293,0.7842639593908629,0.45406053205102065,539.4217556318232,1.8371239919189306,0.3524696145985623
0.005,SAM,15,0.7515066834460475,0.8390786943357522,0.7842639593908629,0.35504457012866397,381.51856790915036,0.9805005299619165,0.5049228641303263
0.005,SAM,20,0.7338118852409637,0.8281761755017795,0.7703045685279187,0.42344676506088724,686.5528431213061,0.6915067492830025,0.5911888914566146
0.01,NAM,3,0.8818747949096165,0.9109011184198793,0.9111675126903553,0.43474002185755944,676.011072869561,0.6897396559367155,0.5918071440689749
0.01,NAM,5,0.9898005667112105,0.9849223572210191,0.9949238578680203,0.4762987536791372,1156.7539426348126,0.5461285787085287,0.6467767388630082
0.01,NAM,10,0.7273694974659508,0.8196239058249133,0.7677664974619289,0.3320950838077503,358.19223333094226,0.8944272023982024,0.527864041824397
0.01,NAM,15,0.7847601706817751,0.8593886398868722,0.8553299492385786,0.535541449372837,1193.0227264791129,0.545816935344507,0.6469071318442606
0.01,NAM,20,0.6355675101394391,0.7594270892716809,0.7271573604060914,0.4699524315295687,709.5526569629249,0.7901204719113663,0.5586216211092594
