n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,2,0.00458236429926307,0.005920825571953066,0.3782051282051282,0.3125671800667323,173.39879417127523,0.9811448574227063,0.5047586481388904
3,5,-0.002807669842414392,-0.002596199300134882,0.36538461538461536,0.35952898690514884,220.41193777462576,0.9062553671731263,0.5245886869202345
3,10,-0.004724200433475492,-0.0043185439646321235,0.3557692307692308,0.3617074731276222,221.2950968289806,0.9019821577438133,0.5257672875260981
