n_clusters,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,0.1,0.1,5,random,0.16313068229337085,0.2757819026307948,0.514018691588785,0.2874539786795847,51.97207273656615,2.032777305152037,0.3297307712970599
6,0.1,0.1,5,all,0.14549546085644965,0.2531001481507786,0.5,0.2743915579754399,50.497902278333214,2.1153062041760555,0.3209957334722038
6,0.1,0.25,1,ignore,0.13403742148604197,0.2395870861980412,0.4953271028037383,0.24181947575802923,50.217818077837826,2.137958701800847,0.3186785088746097
6,0.1,0.25,1,random,0.13479716285684762,0.23282232487091717,0.48598130841121495,0.23532592012676753,49.16481095194677,2.1473274822073507,0.31772988532437646
6,0.1,0.25,1,all,0.14730738665627416,0.2565370988104789,0.4953271028037383,0.2696666984079458,51.28001459375496,2.1044299859153637,0.3221203262875786
6,0.1,0.25,2,ignore,0.14184750889317096,0.24049773750557937,0.5046728971962616,0.24752794290498403,49.92986088877483,2.1379070628145076,0.31868375320939624
6,0.1,0.25,2,random,0.14184750889317096,0.24049773750557937,0.5046728971962616,0.24752794290498403,49.92986088877483,2.1379070628145076,0.31868375320939624
6,0.1,0.25,2,all,0.14184750889317096,0.24049773750557937,0.5046728971962616,0.24752794290498403,49.92986088877483,2.1379070628145076,0.31868375320939624
6,0.1,0.25,3,ignore,0.2075388151928544,0.2861708496335801,0.5841121495327103,0.0959181727095387,42.45575337573809,2.3704279617440234,0.2966982268573844
6,0.1,0.25,3,random,0.12799261148905036,0.23190056244700485,0.4672897196261682,0.24465880031586082,50.04715770009104,2.1396759655018545,0.3185042058441076
6,0.1,0.25,3,all,0.1493365960916889,0.26235982528047236,0.5093457943925234,0.2762606170538267,51.37206854458467,2.1060244684408143,0.3219549653135822
6,0.1,0.25,5,ignore,0.1350883846930022,0.23039085084052022,0.48130841121495327,0.22118314706348027,45.94368859810374,2.3257599336996235,0.3006831581158612
6,0.1,0.25,5,random,0.14628373681236143,0.26011185001120996,0.5046728971962616,0.2779710798391715,51.39342993552887,2.0992234918910078,0.32266146749870067
6,0.1,0.25,5,all,0.14433545270141615,0.23450686305124946,0.4766355140186916,0.24932603468330886,47.68005237144166,2.1596022120139717,0.3164955373805068
6,0.1,0.5,1,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,1,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,1,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,2,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,2,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,2,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,3,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,3,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,3,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,5,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,5,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.5,5,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,1,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,1,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,1,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,2,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,2,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,2,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,3,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,3,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,3,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,5,ignore,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,5,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,0.75,5,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.1,1.0,1,ignore,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,1,random,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,1,all,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,2,ignore,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,2,random,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,2,all,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,3,ignore,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,3,random,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,3,all,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,5,ignore,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,5,random,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,1.0,5,all,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.1,2.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,2.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,3.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,1,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,1,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,1,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,2,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,2,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,2,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,3,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,3,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,3,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,5,ignore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,5,random,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.1,5.0,5,all,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
6,0.01,0.01,1,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.01,1,random,0.15353227393155583,0.254141670566107,0.5046728971962616,0.2711141077420815,51.32283818278846,2.1024107511565684,0.3223299814917168
6,0.01,0.01,1,all,0.14302116952393318,0.24858320135555706,0.4953271028037383,0.27685047281729547,51.4530143728007,2.017345552973242,0.3314171288782674
6,0.01,0.01,2,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.01,2,random,0.1297196876025493,0.23479941877538002,0.48598130841121495,0.24023550952292202,50.36693092348082,2.1332379690707115,0.31915864989233184
6,0.01,0.01,2,all,0.14606166479656546,0.2527424223959466,0.5,0.28009612948463253,51.567403899829046,2.1022727669740564,0.3223443182191216
6,0.01,0.01,3,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.01,3,random,0.15226629439413927,0.27229442535354825,0.514018691588785,0.2694934575964712,51.12466330465829,2.098077751901466,0.3227807950869675
6,0.01,0.01,3,all,0.13322158703232706,0.23812514185742373,0.48130841121495327,0.2506914102184396,50.78625046434549,2.1260779170224686,0.3198896593570775
6,0.01,0.01,5,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.01,5,random,0.13162012229592435,0.23795493668700032,0.48598130841121495,0.24836888795893347,50.6947980247691,2.126226648056424,0.3198744405245539
6,0.01,0.01,5,all,0.1506177248552588,0.25867983875703277,0.5046728971962616,0.08468823155938918,41.05142508999855,2.6991900551070223,0.2703294464742144
6,0.01,0.05,1,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.05,1,random,0.14302116952393318,0.24858320135555706,0.4953271028037383,0.27685047281729547,51.4530143728007,2.017345552973242,0.3314171288782674
6,0.01,0.05,1,all,0.14302116952393318,0.24858320135555706,0.4953271028037383,0.27685047281729547,51.4530143728007,2.017345552973242,0.3314171288782674
6,0.01,0.05,2,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.05,2,random,0.1297196876025493,0.23479941877538002,0.48598130841121495,0.24023550952292202,50.36693092348082,2.1332379690707115,0.31915864989233184
6,0.01,0.05,2,all,0.14606166479656546,0.2527424223959466,0.5,0.28009612948463253,51.567403899829046,2.1022727669740564,0.3223443182191216
6,0.01,0.05,3,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.05,3,random,0.12490654974432944,0.2249952798838005,0.4719626168224299,0.23156518622228922,49.623262160047425,2.3102418001699907,0.3020927353248476
6,0.01,0.05,3,all,0.13322158703232706,0.23812514185742373,0.48130841121495327,0.2506914102184396,50.78625046434549,2.1260779170224686,0.3198896593570775
6,0.01,0.05,5,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.05,5,random,0.1528836468167116,0.26494981516186394,0.5093457943925234,0.2722191142904836,50.43060236992975,2.1234266037306075,0.3201611969385175
6,0.01,0.05,5,all,0.1506177248552588,0.25867983875703277,0.5046728971962616,0.08468823155938918,41.05142508999855,2.6991900551070223,0.2703294464742144
6,0.01,0.1,1,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.1,1,random,0.15030061704955533,0.2535342117510714,0.5046728971962616,0.27367844661785484,51.41071829316797,2.1099178746541263,0.3215518995372881
6,0.01,0.1,1,all,0.14302116952393318,0.24858320135555706,0.4953271028037383,0.27685047281729547,51.4530143728007,2.017345552973242,0.3314171288782674
6,0.01,0.1,2,ignore,0.15432936697343583,0.26554898751271117,0.5093457943925234,0.26900395668774835,50.55113237137516,2.1207302582635874,0.32043781975453794
6,0.01,0.1,2,random,0.15053460373205665,0.26348587289028197,0.5093457943925234,0.27249385768223033,51.24346094946422,2.1032883374509255,0.32223882902914874
6,0.01,0.1,2,all,0.14606166479656546,0.2527424223959466,0.5,0.28009612948463253,51.567403899829046,2.1022727669740564,0.3223443182191216
6,0.01,0.1,3,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.1,3,random,0.14219914077254645,0.2463927210637565,0.514018691588785,0.24396160112551804,50.29910210612467,2.1341506055910693,0.31906571375864373
6,0.01,0.1,3,all,0.13322158703232706,0.23812514185742373,0.48130841121495327,0.2506914102184396,50.78625046434549,2.1260779170224686,0.3198896593570775
6,0.01,0.1,5,ignore,0.16810473810451712,0.27827205734958604,0.5280373831775701,0.1179409732397799,41.47755985631308,2.463019932144561,0.2887653029997795
6,0.01,0.1,5,random,0.15730971594014087,0.27217748713500295,0.5186915887850467,0.26209610051242976,49.89576662895972,2.121533341597947,0.32035538005437064
6,0.01,0.1,5,all,0.1506177248552588,0.25867983875703277,0.5046728971962616,0.08468823155938918,41.05142508999855,2.6991900551070223,0.2703294464742144
6,0.01,0.25,1,ignore,0.15605144774915589,0.27035590315913827,0.5093457943925234,0.09683011027334437,41.166377598459746,2.615737336714663,0.2765687622952782
6,0.01,0.25,1,random,0.16327759780278495,0.2626205289589937,0.5420560747663551,0.06588920605365713,41.05536928835518,2.7411011666644107,0.2673009778272332
6,0.01,0.25,1,all,0.14302116952393318,0.24858320135555706,0.4953271028037383,0.27685047281729547,51.4530143728007,2.017345552973242,0.3314171288782674
6,0.01,0.25,2,ignore,0.15605144774915589,0.27035590315913827,0.5093457943925234,0.09683011027334437,41.166377598459746,2.615737336714663,0.2765687622952782
6,0.01,0.25,2,random,0.14049242692367223,0.24022143631267925,0.48598130841121495,0.057292444478375545,38.450161873844166,4.0524854913415735,0.19792238923074523
6,0.01,0.25,2,all,0.14685916527863344,0.25442376577769826,0.5046728971962616,0.27617720562404663,51.47426126006542,2.1062964722818496,0.32192677322438945
6,0.01,0.25,3,ignore,0.15860789505935127,0.2718101178264365,0.514018691588785,0.10216504829990646,41.235546442272,2.578471765666571,0.2794489003921839
6,0.01,0.25,3,random,0.16534989937291522,0.2856309424869269,0.5186915887850467,0.26090711866490807,49.86398494488314,2.252771723159425,0.30743011963615374
6,0.01,0.25,3,all,0.12922280809341688,0.2350419335789383,0.48130841121495327,0.23488733713267393,49.73841502584546,2.2485222228227357,0.30783227923590156
6,0.01,0.25,5,ignore,0.15860789505935127,0.2718101178264365,0.514018691588785,0.10216504829990646,41.235546442272,2.578471765666571,0.2794489003921839
6,0.01,0.25,5,random,0.14501696822766533,0.24797254507265923,0.4953271028037383,0.2727873956271644,50.984674613576985,2.0261969029816176,0.33044776399537357
6,0.01,0.25,5,all,0.1501940103867452,0.2592401534967081,0.5046728971962616,0.06234002196193384,40.7332782149197,2.9169578197555928,0.2553001706978803
6,0.01,0.5,1,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.5,1,random,0.1385339932624331,0.23901754462846628,0.4766355140186916,0.05732328953567156,38.389446730441705,3.8681068237068676,0.20541866401332176
6,0.01,0.5,1,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.5,2,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.5,2,random,0.1413874468380571,0.24041393984483275,0.48130841121495327,0.059582591930754276,38.37016598690232,3.9520987799980216,0.201934582573169
6,0.01,0.5,2,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.5,3,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.5,3,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.5,3,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.5,5,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.5,5,random,0.16214813156237956,0.28004750108663323,0.5514018691588785,0.10060094370769823,39.96498474495773,2.5828218941428243,0.2791096039785829
6,0.01,0.5,5,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,1,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.75,1,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,1,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,2,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.75,2,random,0.1413874468380571,0.24041393984483275,0.48130841121495327,0.059582591930754276,38.37016598690232,3.9520987799980216,0.201934582573169
6,0.01,0.75,2,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,3,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.75,3,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,3,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,5,ignore,0.14086742716642364,0.2406463219551027,0.48598130841121495,0.0552441105141831,38.45482923106095,3.9545672639029443,0.20183397393463848
6,0.01,0.75,5,random,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,0.75,5,all,0.14215478533918197,0.23864498575359938,0.4672897196261682,0.06006078939017502,37.971669982822334,4.031790683511297,0.19873640675811605
6,0.01,1.0,1,ignore,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.01,1.0,1,random,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
6,0.01,1.0,1,all,0.12970142787337413,0.23130175747697818,0.4672897196261682,0.016273892468398374,36.06725675110442,4.590931902379277,0.17886105884681586
