n_clusters,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,2,100,100,0.6991892990320389,0.6258952698034513,0.9191564147627417,0.35847161751422923,305.04458121753464,1.1798538664322662,0.4587463478167392
2,2,100,200,0.7984232817878253,0.7131478061114941,0.9472759226713533,0.37897540465532986,355.7784418411019,1.137946580940452,0.46773853421544065
2,2,200,100,0.7730279453443412,0.694070817493586,0.9402460456942003,0.38360478694048916,357.2451373230346,1.1301829309986504,0.4694432508344203
2,2,200,200,0.8370877319465845,0.7537012874765442,0.9578207381370826,0.372840121887935,352.04694515758905,1.1483248105547343,0.46547896067065525
2,5,100,100,0.143237967815942,0.0888350601097714,0.70298769771529,0.2846750128152638,125.96347707015164,1.6484867405698203,0.37757410096939004
2,5,100,200,0.6648615650948606,0.5484450518741306,0.9086115992970123,0.38312204248494763,357.8859130264338,1.1467499320107837,0.46582044097858
2,5,200,100,0.7359687368601572,0.64221336171687,0.929701230228471,0.35261334172679093,307.4231665465367,1.2036221273079932,0.4537983112475042
2,5,200,200,0.7919279745425781,0.7200416496240659,0.945518453427065,0.37898809224791474,352.6886813786536,1.1329312928178186,0.46883835563165216
2,10,100,100,0.7243195610784174,0.6100471827533797,0.9261862917398945,0.3808579673308775,361.67078839898875,1.1453792744796831,0.4661180481677437
2,10,100,200,0.8110461461814922,0.7501606722849198,0.9507908611599297,0.3782681606491315,352.05546225952617,1.1350412539063914,0.4683750246841104
2,10,200,100,0.7543460744660796,0.6698752740151844,0.9349736379613357,0.3794397055371794,348.4336574793772,1.1401824922351325,0.4672498740776235
2,10,200,200,0.7606517991108048,0.6705867151893645,0.9367311072056239,0.38643277547219135,363.08535148244505,1.1307222159996975,0.4693244349220893
