n_clusters,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,2,100,100,0.03515265980547616,0.011490858565865791,0.6410256410256411,0.2783243743134673,90.82722310618853,1.7049337735625032,0.36969481832561135
2,2,100,200,-0.028444444444444446,0.03001103313338885,0.6410256410256411,0.2613708734944271,65.35457383617923,1.7362349824144583,0.3654656878619388
2,2,200,100,-0.018649219514708156,0.002692184692197036,0.6410256410256411,0.28034427223491043,64.63481729029624,1.744861418889616,0.36431711747565454
2,2,200,200,0.010045708481462672,-0.0003793305831437338,0.6410256410256411,0.2801892363274583,79.51553498842793,1.811655586726193,0.355662338133089
2,5,100,100,-0.030199589339374285,0.01863580582718618,0.6410256410256411,0.280041680540979,66.1059103756784,1.6122551376327776,0.3828109994287154
2,5,100,200,0.11471428069594368,0.07305209741408708,0.6723646723646723,0.29268035605600295,110.41842436344054,1.5780547976445247,0.38788935010755543
2,5,200,100,-0.028406662719151456,0.019746519208088877,0.6410256410256411,0.27762412262065234,68.40791032142361,1.67952535894936,0.37320042397064657
2,5,200,200,-0.01675977653631285,0.0014117178201248505,0.6410256410256411,0.2947072445083183,68.57645082672526,1.7384671151890327,0.36516779568155283
2,10,100,100,0.1157900221440667,0.06859002190989402,0.6951566951566952,0.21809010958287664,16.035754648907215,3.4422315879504266,0.22511208166465355
2,10,100,200,-0.019966254218222724,0.006912100078961617,0.6410256410256411,0.2819205121657037,71.53514733849863,1.8081968277910523,0.35610039513740466
2,10,200,100,-0.01976822746097155,0.0034485274742555006,0.6410256410256411,0.28742221774912086,66.36964919167927,1.711287296960783,0.36882849011277774
2,10,200,200,0.04075504075504076,0.014807572634049535,0.6410256410256411,0.2710046829350248,88.09351692746209,1.716432787677592,0.3681298519647702
