damping,preference,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.5,,0.12751064297259587,0.296782337240114,0.6308411214953271,0.2792961801113956,0.9860077592934298,0.5625303787866434
0.5,-50.0,,,,,,
0.5,-100.0,,,,,,
0.7,,0.129629339553016,0.3034354122868809,0.6261682242990654,0.3005583574450301,1.0,0.5635746385874296
0.7,-50.0,,,,,,
0.7,-100.0,,,,,,
0.9,,0.12992462233180702,0.22652614534976637,0.5,0.3444811885893016,0.9961575869542644,0.5098708763575653
0.9,-50.0,,,,,,
0.9,-100.0,,,,,,
