n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
15,nearest_neighbors,42,0.9088877437068333,0.9666246870329138,0.9286,0.5768784650218908,1.0,0.09703368405190982
15,rbf,42,3.456337468983782e-06,0.00019934934607449337,0.0708,0.10297258608125319,0.1807193116561236,0.0
