n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,nearest_neighbors,42,0.7984232817878254,0.7131478061114942,0.9472759226713533,0.37941487923987427,1.0,0.4670888441475451
2,rbf,42,0.4971240607561903,0.4511041689315756,0.8558875219683657,0.4009741332172291,0.9867243755175179,0.4745013065036624
