outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.1,0.05,0.004013565679291213,0.025954362847010658,0.38005390835579517,-0.17039878731852826,5.148456657238543,9.361845916933886,0.09650790100688007
True,True,0.1,0.1,0.00479193397612201,0.029396020942867536,0.3948787061994609,-0.2350993992884891,4.3143837400436515,8.400487453903487,0.10637746232880263
True,True,0.1,0.2,0.0034051614368012274,0.029813214935349396,0.408355795148248,-0.40142469428961247,3.1980678571930166,7.15733937841315,0.12258899055325688
True,True,0.1,0.4,-0.000382578116154516,0.045332589388564035,0.5181940700808625,-0.45045980802852836,2.017410176485024,4.054905608717923,0.1978276307030054
True,True,0.15,0.05,0.004013565679291213,0.025954362847010658,0.38005390835579517,-0.17039878731852826,5.148456657238543,9.361845916933886,0.09650790100688007
True,True,0.15,0.1,0.00479193397612201,0.029396020942867536,0.3948787061994609,-0.2350993992884891,4.3143837400436515,8.400487453903487,0.10637746232880263
True,True,0.15,0.2,0.004179926252182148,0.02852565453927334,0.4002695417789757,-0.2841035065663956,3.8381773403796053,8.38859680519369,0.10651218928123624
True,True,0.15,0.4,0.00014666063538519754,0.038842431551508357,0.49056603773584906,-0.4607779651129301,2.134162747656605,4.358704505324239,0.18661226776106646
True,True,0.2,0.05,0.004013565679291213,0.025954362847010658,0.38005390835579517,-0.17039878731852826,5.148456657238543,9.361845916933886,0.09650790100688007
True,True,0.2,0.1,0.00479193397612201,0.029396020942867536,0.3948787061994609,-0.2350993992884891,4.3143837400436515,8.400487453903487,0.10637746232880263
True,True,0.2,0.2,0.004179926252182148,0.02852565453927334,0.4002695417789757,-0.2841035065663956,3.8381773403796053,8.38859680519369,0.10651218928123624
True,True,0.2,0.4,0.0006712434639626523,0.04408160507442527,0.4946091644204852,-0.45160386583499407,2.2304023025440753,4.459511318732646,0.18316657693680485
True,True,0.5,0.05,-0.0005266682649367055,0.015041555681937277,0.3490566037735849,-0.09439990222356778,4.8776259290130835,10.095745019980022,0.09012463770565272
