threshold1,threshold2,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.001,0.001,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.005,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.01,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.05,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.075,0.00019664263738143763,0.008050215487868226,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.1,0.00019664263738143763,0.008050215487868622,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.15,0.00019664263738143763,0.008050215487867989,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.2,0.00019664263738143763,0.00805021548786854,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.3,0.00019664263738143763,0.008050215487868618,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.5,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,0.75,0.00019664263738143763,0.00805021548786878,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.001,1.0,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.001,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.005,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.01,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.05,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.075,0.00019664263738143763,0.008050215487868226,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.1,0.00019664263738143763,0.008050215487868622,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.15,0.00019664263738143763,0.008050215487867989,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.2,0.00019664263738143763,0.00805021548786854,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.3,0.00019664263738143763,0.008050215487868618,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.5,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,0.75,0.00019664263738143763,0.00805021548786878,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.005,1.0,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.001,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.005,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.01,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.05,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.075,0.00019664263738143763,0.008050215487868226,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.1,0.00019664263738143763,0.008050215487868622,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.15,0.00019664263738143763,0.008050215487867989,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.2,0.00019664263738143763,0.00805021548786854,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.3,0.00019664263738143763,0.008050215487868618,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.5,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,0.75,0.00019664263738143763,0.00805021548786878,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.01,1.0,0.00019664263738143763,0.008050215487868856,1.0,0.04177897465396335,1.0,2.489036170441329e-07,0.9999997510964449
0.02,0.001,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.02,0.005,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.02,0.01,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.02,0.05,0.0002310634865608069,0.009465860244233015,0.9993261455525606,0.0480248276442582,4843.112646618021,0.042280688976328175,0.9594344504090795
0.02,0.075,0.0002310634865608069,0.009465860244232622,0.9993261455525606,0.0480248276442582,4843.112646618013,0.042280688976328175,0.9594344504090795
0.02,0.1,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618006,0.042280688976328175,0.9594344504090795
0.02,0.15,0.0002310634865608069,0.009465860244232701,0.9993261455525606,0.0480248276442582,4843.112646618016,0.042280688976328175,0.9594344504090795
0.02,0.2,0.0002310634865608069,0.009465860244233015,0.9993261455525606,0.0480248276442582,4843.11264661802,0.042280688976328175,0.9594344504090795
0.02,0.3,0.0002310634865608069,0.009465860244233171,0.9993261455525606,0.0480248276442582,4843.112646618022,0.042280688976328175,0.9594344504090795
0.02,0.5,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.02,0.75,0.0002310634865608069,0.009465860244233171,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.02,1.0,0.0002310634865608069,0.009465860244233251,0.9993261455525606,0.0480248276442582,4843.112646618025,0.042280688976328175,0.9594344504090795
0.03,0.001,0.0002826924236587081,0.011371478888885869,0.9973045822102425,0.05498729113600919,1168.9711869158862,0.08189634011281656,0.9243029696317517
0.03,0.005,0.0002826924236587081,0.011371478888885869,0.9973045822102425,0.05498729113600919,1168.9711869158862,0.08189634011281656,0.9243029696317517
0.03,0.01,0.0002826924236587081,0.011371478888885869,0.9973045822102425,0.05498729113600919,1168.9711869158862,0.08189634011281656,0.9243029696317517
0.03,0.05,0.0002826924236587081,0.011371478888885634,0.9973045822102425,0.054787920192186444,1155.1606459229374,0.08239044329852614,0.9238810322017943
0.03,0.075,0.0002826924236587081,0.011371478888886104,0.9973045822102425,0.054787920192186444,1155.1606459229358,0.08239044329852614,0.9238810322017943
0.03,0.1,0.0002826924236587081,0.011371478888886654,0.9973045822102425,0.054787920192186444,1155.1606459229338,0.08239044329852614,0.9238810322017943
0.03,0.15,0.0002826924236587081,0.011371478888885869,0.9973045822102425,0.054787920192186444,1155.1606459229358,0.08239044329852614,0.9238810322017943
0.03,0.2,0.0002826924236587081,0.011371478888886262,0.9973045822102425,0.054787920192186444,1155.1606459229365,0.08239044329852616,0.9238810322017943
0.03,0.3,0.0002826924236587081,0.011371478888886026,0.9973045822102425,0.054787920192186444,1155.1606459229374,0.08239044329852614,0.9238810322017943
0.03,0.5,0.0002826924236587081,0.011371478888885948,0.9973045822102425,0.054787920192186444,1155.1606459229376,0.08239044329852614,0.9238810322017943
0.03,0.75,0.0002826924236587081,0.011371478888885792,0.9973045822102425,0.054787920192186444,1155.1606459229376,0.08239044329852614,0.9238810322017943
0.03,1.0,0.0002826924236587081,0.011371478888885712,0.9973045822102425,0.054787920192186444,1155.160645922938,0.08239044329852616,0.9238810322017943
0.05,0.001,0.0006093721192502174,0.02380906175867779,0.9663072776280324,0.09834827910000561,173.70595910672148,0.21696172029172714,0.821718533398308
0.05,0.005,0.0006093721192502174,0.02380906175867779,0.9663072776280324,0.09834827910000561,173.70595910672148,0.21696172029172714,0.821718533398308
0.05,0.01,0.0006093721192502174,0.02380906175867779,0.9663072776280324,0.09834827910000561,173.70595910672148,0.21696172029172714,0.821718533398308
0.05,0.05,0.0006093721192502174,0.02380906175867779,0.9663072776280324,0.09834827910000561,173.70595910672148,0.21696172029172714,0.821718533398308
0.05,0.075,0.0006057357050007511,0.023447225104300976,0.965633423180593,0.09651136875415561,167.2055116431554,0.21781919483111153,0.8211399559510811
0.05,0.1,0.0005812614426908171,0.02291145790786822,0.9649595687331537,0.09612579631999676,169.49685097989467,0.21904197063114758,0.820316300908212
0.05,0.15,0.0005812614426908171,0.02291145790786538,0.9649595687331537,0.09612579631999676,169.49685097989467,0.21904197063114764,0.8203163009082117
0.05,0.2,0.0005812614426908171,0.022911457907864387,0.9649595687331537,0.09612579631999676,169.4968509798949,0.21904197063114758,0.820316300908212
0.05,0.3,0.0005812614426908171,0.02291145790786431,0.9649595687331537,0.09612579631999676,169.49685097989493,0.21904197063114764,0.8203163009082117
0.05,0.5,0.0005812614426908171,0.022911457907864387,0.9649595687331537,0.09612579631999676,169.49685097989504,0.21904197063114758,0.820316300908212
0.05,0.75,0.0005812614426908171,0.02291145790786431,0.9649595687331537,0.09612579631999676,169.49685097989502,0.21904197063114764,0.8203163009082117
0.05,1.0,0.0006129608036584939,0.02357687402715271,0.9649595687331537,0.09684178651104705,167.56708587676988,0.21916962384800168,0.8202304096486197
0.075,0.001,0.001885987337086666,0.0558443384046282,0.8814016172506739,0.12962395205152674,72.77065907140613,0.42368081082213954,0.7024046348019015
0.075,0.005,0.001885987337086666,0.0558443384046282,0.8814016172506739,0.12962395205152674,72.77065907140613,0.42368081082213954,0.7024046348019015
0.075,0.01,0.001885987337086666,0.0558443384046282,0.8814016172506739,0.12962395205152674,72.77065907140613,0.42368081082213954,0.7024046348019015
0.075,0.05,0.001885987337086666,0.0558443384046282,0.8814016172506739,0.12962395205152674,72.77065907140613,0.42368081082213954,0.7024046348019015
0.075,0.075,0.001885987337086666,0.0558443384046282,0.8814016172506739,0.12962395205152674,72.77065907140613,0.42368081082213954,0.7024046348019015
0.075,0.1,0.0020849278133845874,0.055637026977300955,0.8793800539083558,0.11338198778008537,67.93143668888601,0.4342148763937576,0.6972455916190443
0.075,0.15,0.002056064603549747,0.05497991329253212,0.8766846361185984,0.11016528885629717,67.64525139047748,0.4324454957001262,0.6981068410642997
0.075,0.2,0.002006098724075593,0.05371200800744382,0.8753369272237197,0.11097939989583638,67.773472259559,0.4295869705270048,0.6995027379351105
0.075,0.3,0.00205299067453775,0.053705462542942776,0.8746630727762803,0.1085647220150837,67.27434384648359,0.4304301254891032,0.6990904219512803
0.075,0.5,0.00218384062361215,0.05476886772567467,0.8746630727762803,0.10790885139945974,66.9088464240365,0.428547032920861,0.7000119540729173
