n_clusters,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,0.1,0.01,1,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,1,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,1,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,2,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,2,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,2,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,3,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,3,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,3,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,5,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,5,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.01,5,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,1,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,1,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,1,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,2,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,2,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,2,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,3,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,3,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,3,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,5,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,5,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.05,5,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,1,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,1,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,1,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,2,ignore,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,2,random,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
2,0.1,0.1,2,all,-0.000997963891857014,-0.0007200755817292176,0.501,0.3482323376338363,554.3710257685494,1.2023500804163472,0.45406041886444914
