n_clusters_init,embedding_size,dip_merge_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
15,2,0.5,0.8232763140044016,0.9124128018679848,0.8474,0.5639103937440688,8777.513314408936,0.5380456829316658,0.6501757464667123
15,5,0.5,0.9006239621275828,0.9476238698184115,0.9224,0.595110101884685,10794.149469148591,0.49214614712022575,0.6701756405898676
15,10,0.5,0.9563202107292239,0.964398369563482,0.9792,0.6250610204049881,13389.028135866041,0.46689041424013433,0.6817141827994091
