n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
8,10,0.35387883823740357,0.41924519582830855,0.6071428571428571,0.3425535174077848,78.54678129831946,1.1557524382342956,0.46387515665716533
8,20,0.4721225473038358,0.5389008414040376,0.6547619047619048,0.35535065327895676,95.22269216856479,1.0581437994554233,0.4858746994571498
8,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
8,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
