n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
8,ward,0.3993041414646963,0.5859208309640392,0.8154761904761905,0.24263649139431495,1.0,0.45121954882426824
8,complete,0.5027386658014871,0.6105466437251729,0.7589285714285714,0.3166829890522667,0.9612718033456756,0.5229966421315511
8,average,0.6579050574359426,0.6532176796212841,0.7648809523809523,0.38787104115708426,0.9405135784304935,0.5673279290411137
