n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
9,ward,1.0,1.0,1.0,0.8365214789556376,1.0,0.8138110900654004
9,complete,0.9456795582321729,0.9626183445473997,0.9675585284280936,0.7349656164070915,0.9610143402178326,0.6353006232927583
9,average,1.0,1.0,1.0,0.8365214789556376,1.0,0.8138110900654004
