n_clusters,embedding_size,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,2,100,100,0.9850751804194254,0.9732373298910251,0.995,0.6509813443142275,3022.358337637377,0.4902723172351642,0.6710183021149151
3,2,100,200,0.9821173784975067,0.9690841238806026,0.994,0.6513859913483638,3027.6249383723734,0.4902336582504209,0.6710357093759579
3,2,200,100,0.9821173784975067,0.9690841238806026,0.994,0.6513859913483638,3027.624938372373,0.4902336582504209,0.6710357093759579
3,2,200,200,0.9850751804194254,0.973237329891025,0.995,0.6512852570157142,3026.428686056026,0.4900316473760922,0.6711266849673794
3,5,100,100,0.9821172165861545,0.968777198829422,0.994,0.651267964539335,3026.3488531734006,0.4898473189231363,0.6712097188071603
3,5,100,200,0.9821172165861545,0.968777198829422,0.994,0.651267964539335,3026.3488531734006,0.4898473189231363,0.6712097188071603
3,5,200,100,0.9821172165861545,0.968777198829422,0.994,0.651267964539335,3026.3488531734006,0.4898473189231363,0.6712097188071603
3,5,200,200,0.9821172165861545,0.968777198829422,0.994,0.651267964539335,3026.3488531734006,0.48984731892313643,0.6712097188071602
3,10,100,100,0.9791686930598544,0.9651612299105327,0.993,0.6511639733672071,3024.8572597268176,0.4909545340672006,0.6707112639257233
3,10,100,200,0.9821173784975067,0.9690841238806025,0.994,0.6513859913483638,3027.6249383723734,0.4902336582504209,0.6710357093759579
3,10,200,100,0.9791686930598544,0.9651612299105327,0.993,0.6511639733672071,3024.8572597268176,0.4909545340672006,0.6707112639257233
3,10,200,200,0.9791686930598544,0.9651612299105327,0.993,0.6511639733672071,3024.8572597268176,0.4909545340672006,0.6707112639257233
