max_n_leaf_nodes,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
1,2,0.10795684404601495,0.374334412513042,0.14238628872775214,0.43407804234801745,1280.2414648996128,0.9790879273508556,0.5052832601220343
1,5,0.10795684404601495,0.374334412513042,0.14238628872775214,0.43407804234801745,1280.2414648996128,0.9790879273508556,0.5052832601220343
1,10,0.10413672328815178,0.3716982322275448,0.13909030982201714,0.3847005342972432,945.4209283989316,1.126179548092645,0.47032716540664726
2,2,0.10413672328815178,0.3716982322275448,0.13909030982201714,0.3847005342972432,945.4209283989316,1.126179548092645,0.47032716540664726
2,5,0.10795684404601495,0.374334412513042,0.14238628872775214,0.43407804234801745,1280.2414648996128,0.9790879273508556,0.5052832601220343
2,10,0.10895263521138225,0.37708446077035757,0.14238628872775214,0.42583071063907907,1177.6359877024013,1.0179613953088325,0.49554961870167896
3,2,0.17923916900388767,0.5156637600137485,0.2102834541858932,0.41082679186203663,1206.123007073079,0.7920960579483737,0.5580058030733126
3,5,0.16387647537742817,0.49689141376083457,0.1964403427818062,0.4832471633137769,1622.8990371651698,0.6909620868074873,0.5913793146527525
3,10,0.1982655628488671,0.5315168056931103,0.2003955174686882,0.4909851695044513,1801.700040344319,0.7608971690899081,0.5678923321325084
4,2,0.25468573383430154,0.6113712960744817,0.2643375082399473,0.48888714658773336,1963.5220260312751,0.696869268348544,0.5893205909570376
4,5,0.24119707129935794,0.6036109169127419,0.2544495715227423,0.44394544754428683,1598.2724784322772,0.7496565681025842,0.5715407344679364
4,10,0.2636770137709498,0.6165260579385525,0.2663150955833883,0.4783908563472206,1940.6535461319752,0.7341757259169068,0.5766428309745094
5,2,0.21345873957171618,0.5730717451524223,0.26301911667765326,0.29447779934263096,1049.685439975051,0.7980095712985212,0.5561705654758003
5,5,0.22195456544779288,0.6072395909666484,0.3150955833882663,0.3477730979100275,851.9557593872613,0.7316719218522671,0.5774765920615951
5,10,0.27532531557473333,0.6410200670095293,0.3111404087013843,0.4235752408860377,1479.783252952991,0.8042500187018661,0.5542469112565047
10,2,0.42145743232882105,0.7245754275625896,0.4818721160184575,0.39488950767291564,1551.978718659168,1.2886039875992679,0.4369475913781808
10,5,0.457915951711543,0.7550164744067799,0.4871456822676335,0.3287603294595789,1389.2792638998735,1.005053629570646,0.49873977695755495
10,10,0.49519806268199995,0.7862977272669653,0.5049439683586026,0.4358340963783418,1654.8885026532037,1.0402474149681495,0.4901366337550836
