bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,0.6187631261917688,0.684390144335318,0.7271573604060914,0.5037379106174171,0.9275400361458144,0.5971137763004676
,False,0.6345354538547878,0.674234823457391,0.7271573604060914,0.5002173971188986,0.9274709995055439,0.5948406932716468
0.1,True,0.36190362271878024,0.7260619917051853,0.9860406091370558,0.3846975791473327,0.9911338359549962,0.5262878471160902
0.1,False,0.42018534419310644,0.753477892209101,0.9885786802030457,0.4024931490991955,0.9953419101331582,0.5466300833814915
0.2,True,0.8266028777808994,0.8794707925709663,0.9073604060913706,0.5161704404957564,0.9492752807213809,0.6341409458683213
0.2,False,0.8266028777808994,0.8794707925709663,0.9073604060913706,0.5161704404957564,0.9492752807213809,0.6341409458683213
0.3,True,0.5867797744490713,0.6571200300633491,0.7271573604060914,0.4922753163435725,0.919390019373892,0.598395831254802
0.3,False,0.5867797744490713,0.6571200300633491,0.7271573604060914,0.4922753163435725,0.919390019373892,0.598395831254802
0.1107126544219287,True,0.6005355909012136,0.7986792255114663,0.9670050761421319,0.4363867462995383,0.9660383660791299,0.5742276715055008
0.1107126544219287,False,0.511450868320044,0.7883416945224133,0.9822335025380711,0.438343948903658,0.9925955631217289,0.5655950781416955
0.07913943956383637,True,0.2939265778243098,0.6865239257730723,0.9936548223350253,0.3768167083613419,0.9953671546842175,0.5433600794809665
0.07913943956383637,False,0.2459239884379869,0.6568769954100186,0.9923857868020305,0.3615757981961694,0.9932305566877274,0.5468412275582056
0.0873733167628612,True,0.34437636224116763,0.7119944371128284,0.9898477157360406,0.38780182421278936,0.9978317445386831,0.5490730601965107
0.0873733167628612,False,0.32316242160356795,0.7032402551365151,0.9911167512690355,0.37458125797177966,0.9950290788588956,0.5309476934174188
0.12037416156092265,True,0.5805485471255365,0.8145624733232625,0.9746192893401016,0.4321233047842625,0.9793246877014165,0.5771234857719317
0.12037416156092265,False,0.5773484286363415,0.8077225545663607,0.9720812182741116,0.42576362425694786,0.9784195116229949,0.5760351646326975
0.1536306271778956,True,0.9130002268466519,0.9054710577763965,0.934010152284264,0.47378516585536695,0.9611318475845272,0.5846857115176359
0.1536306271778956,False,0.8944750603604493,0.8966846090705113,0.9213197969543148,0.47402278081746135,0.964589679617836,0.5804790668308052
0.056380480150518116,True,0.13104766034097098,0.5576302890319109,0.9923857868020305,0.30263258323676034,0.9839771513726658,0.528055533928961
0.056380480150518116,False,0.11501886906824299,0.5348779050948048,0.9936548223350253,0.2951976594601811,0.9798901456729352,0.5364720316367266
0.11009013634534957,True,0.5902542396023239,0.791734995485144,0.9619289340101523,0.43974870493190743,0.9673177610570018,0.5741030269245789
0.11009013634534957,False,0.47306245626314214,0.7673815609724025,0.9746192893401016,0.4090700186713692,0.9894880981392483,0.5482176667041314
0.10205224654608318,True,0.44697548077948557,0.769737675139992,0.9885786802030457,0.4268856277993952,1.0,0.5720850233292187
0.10205224654608318,False,0.39655864419042014,0.7433361290187185,0.9911167512690355,0.4041257122503307,0.9988907209592783,0.5461684996632837
0.12639765672843395,True,0.6690226774820162,0.8303352847940915,0.9619289340101523,0.47155912765349955,0.9666783819046828,0.5980303424593522
0.12639765672843395,False,0.8231530659179477,0.880173709537112,0.9530456852791879,0.4682329853620887,0.9690995320840385,0.5942925567513384
0.16547336188827041,True,0.8275159871199519,0.8787325789236661,0.9073604060913706,0.5155828319315543,0.9491084708091266,0.6335224622522594
0.16547336188827041,False,0.799255594324337,0.8465762004340007,0.8934010152284264,0.46389244061717644,0.9250790753774528,0.6092638097672787
0.13099852627017852,True,0.6745588985564454,0.8497527687338094,0.9720812182741116,0.44993633527688637,0.9739238158832442,0.5553694796485971
0.13099852627017852,False,0.8345643324030103,0.8854593980300958,0.9581218274111675,0.46864146213811814,0.9679957632628517,0.5957068660004599
