min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.8552350575784882,0.8223604603096494,0.974,0.2573118310924881,0.8959266348677367,0.40796468611888004
5,euclidean,40,0.8552350575784882,0.8223604603096494,0.974,0.2573118310924881,0.8959266348677367,0.40796468611888004
5,euclidean,70,0.8552350575784882,0.8223604603096494,0.974,0.2573118310924881,0.8959266348677367,0.40796468611888004
5,euclidean,100,0.8552350575784882,0.8223604603096494,0.974,0.2573118310924881,0.8959266348677367,0.40796468611888004
5,manhattan,25,0.8535140472670499,0.814605898737366,0.97,0.25622228863023444,0.8882974423711587,0.38255124023297715
5,manhattan,40,0.8535140472670499,0.814605898737366,0.97,0.25622228863023444,0.8882974423711587,0.38255124023297715
5,manhattan,70,0.8535140472670499,0.814605898737366,0.97,0.25622228863023444,0.8882974423711587,0.38255124023297715
5,manhattan,100,0.8535140472670499,0.814605898737366,0.97,0.25622228863023444,0.8882974423711587,0.38255124023297715
10,euclidean,25,0.9480945091706879,0.9195002605967415,0.979,0.4645531137250229,0.9997838249071878,0.29232697034270444
10,euclidean,40,0.9480945091706879,0.9195002605967415,0.979,0.4645531137250229,0.9997838249071878,0.29232697034270444
10,euclidean,70,0.9480945091706879,0.9195002605967415,0.979,0.4645531137250229,0.9997838249071878,0.29232697034270444
10,euclidean,100,0.9480945091706879,0.9195002605967415,0.979,0.4645531137250229,0.9997838249071878,0.29232697034270444
10,manhattan,25,0.9297481002305106,0.8964540896218158,0.973,0.46892196721627943,1.0,0.2750921462575162
10,manhattan,40,0.9297481002305106,0.8964540896218158,0.973,0.46892196721627943,1.0,0.2750921462575162
10,manhattan,70,0.9297481002305106,0.8964540896218158,0.973,0.46892196721627943,1.0,0.2750921462575162
10,manhattan,100,0.9297481002305106,0.8964540896218158,0.973,0.46892196721627943,1.0,0.2750921462575162
15,euclidean,25,0.9234483896206139,0.8894568362776446,0.97,0.46047037995212087,0.9844050855210204,0.3063450220008353
15,euclidean,40,0.9234483896206139,0.8894568362776446,0.97,0.46047037995212087,0.9844050855210204,0.3063450220008353
15,euclidean,70,0.9234483896206139,0.8894568362776446,0.97,0.46047037995212087,0.9844050855210204,0.3063450220008353
15,euclidean,100,0.9234483896206139,0.8894568362776446,0.97,0.46047037995212087,0.9844050855210204,0.3063450220008353
15,manhattan,25,0.8965868585394983,0.8657620095009539,0.961,0.45280056258733586,0.964272642123684,0.3008845836462395
15,manhattan,40,0.8965868585394983,0.8657620095009539,0.961,0.45280056258733586,0.964272642123684,0.3008845836462395
15,manhattan,70,0.8965868585394983,0.8657620095009539,0.961,0.45280056258733586,0.964272642123684,0.3008845836462395
15,manhattan,100,0.8965868585394983,0.8657620095009539,0.961,0.45280056258733586,0.964272642123684,0.3008845836462395
