eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
0.01,1,0.9966901620560847,0.9184538877141281,1.0,0.5888779892566866,0.7589841401101595,0.7178685003408776
0.01,3,0.9952909751545572,0.9349587448064932,0.9775384615384616,0.7691492813670614,0.6921779663464556,0.2820296525293583
0.01,5,0.9920316131283512,0.9376544219258518,0.96,0.748916307848378,0.7081590403241806,0.32805458343795146
0.01,10,0.9861251031440905,0.9478709747369831,0.9372307692307692,0.8142281781944732,0.8575678753017342,0.7000486298471845
0.01,15,0.9846732895949186,0.9445299480485713,0.9364615384615385,0.8126874004289958,0.8522885513962013,0.6945116895266492
0.025,1,0.9995922598736342,0.9901808915489206,1.0,0.7910043778431086,0.8986838661693425,0.7039450154807269
0.025,3,0.9995800664821243,0.9902463825895166,0.998,0.815303796426037,0.9314506746801076,0.23524887923574933
0.025,5,0.9994261385403996,0.9876188808948252,0.9953846153846154,0.8220741132594797,0.9312476961384132,0.2272138753065727
0.025,10,0.9988999987421642,0.9810198381242322,0.9906153846153846,0.8193727056941559,0.9172082968468188,0.3334206733432159
0.025,15,0.997614946248024,0.9697770372084068,0.9830769230769231,0.8025396271158799,0.8720999174878269,0.3462507277694663
0.05,1,0.9999656205945334,0.999081159825067,1.0,0.823003514367332,0.9869876129114589,0.7470775780492673
0.05,3,0.9999655044530594,0.9990525811964346,0.9998461538461538,0.8323274690436014,1.0,0.20783549293028641
0.05,5,0.9999536572754532,0.9986232800643814,0.9996923076923077,0.8321181486112691,0.9988291878864929,0.3923895376033389
0.05,10,0.999930311041852,0.997936385177392,0.9995384615384615,0.8318196318154524,0.9892041778485662,0.3888136430182281
0.05,15,0.9998456341721976,0.9956267487474586,0.9986153846153846,0.8309615558273695,0.974614775135282,0.18066287015461027
0.1,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.1,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.1,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.1,10,0.12386847279168696,0.3222548457205143,0.3232307692307692,0.7847646372033011,0.8065385546014588,0.6640282372783625
0.1,15,0.12386847279168696,0.3222548457205143,0.3232307692307692,0.7847646372033011,0.8065385546014588,0.6640282372783625
0.15,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.15,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.15,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.15,10,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.15,15,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.2,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.2,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.2,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.2,10,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.2,15,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.25,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.25,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.25,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.25,10,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.25,15,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.3,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.3,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.3,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.3,10,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.3,15,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.4,1,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.4,3,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.4,5,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.4,10,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
0.4,15,0.12386028389940579,0.32234726014160825,0.3230769230769231,0.8150589425375813,0.8690771665770501,0.6593806777744775
