ratio,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,10,0.06109504932643021,0.23297878625888666,0.9472759226713533,-0.09737225190574518,24.567740802086334,1.7493165079235082,0.36372676522255915
0.01,20,0.07980244653256634,0.246992195703394,0.9648506151142355,-0.08227679335595295,19.629599620352224,1.8314113994718257,0.3531807494264313
0.01,30,0.0614256345280502,0.22665461570201298,0.9490333919156415,-0.09614615073628308,19.788204426167677,1.5825758555793092,0.38721031091483105
0.01,40,0.08022724708152895,0.26422924868202574,0.9648506151142355,-0.07136895851654453,24.016864714469225,1.7806348707121802,0.35963010121637384
0.05,10,0.021662448493511153,0.20505780910738486,0.961335676625659,-0.008368874937004772,22.726665549295213,1.8130506371531594,0.35548595776861375
0.05,20,0.019383960356779004,0.19219080014497075,0.9648506151142355,-0.038757807879988435,18.51711050081514,1.765283086670127,0.36162662868783196
0.05,30,0.02393003264626312,0.21489900862111003,0.968365553602812,-0.023029281712042642,22.260801878285758,1.7842515637813527,0.35916294813600763
0.05,40,0.019352928226715638,0.19297944201942055,0.9525483304042179,-0.008327086130213913,19.548191053807262,1.738285834577047,0.365191970601732
0.1,10,0.22380011142988682,0.3795870751018828,0.961335676625659,0.07943510131245336,82.98000268167578,2.1653269398457686,0.31592313179779313
0.1,20,0.2477696939539838,0.3946721736601404,0.9543057996485061,0.09652335178676803,106.08558189461174,1.9410932281983178,0.3400096230926312
0.1,30,0.20587989326289519,0.36237526909216233,0.9525483304042179,0.05108037434645063,73.72895159817062,1.915336724684829,0.3430135502128345
0.1,40,0.472946066148667,0.4183220970406282,0.9420035149384886,-0.023064115915581836,73.9901724895572,2.2804216000450532,0.3048388658294001
0.2,10,0.8243960938715016,0.7227643495999814,0.9543057996485061,0.35562529100950657,335.1089228092014,1.1789209497192101,0.4589427625306308
0.2,20,0.8634949647667952,0.7715265220766436,0.9648506151142355,0.34346283768463115,319.5099401503467,1.207197155802056,0.4530632876955742
0.2,30,0.8243510138250406,0.7242490547130926,0.9543057996485061,0.3529954179450858,328.2417639783661,1.1855763298138475,0.45754521878683285
0.2,40,0.7733769558366208,0.6715716925958918,0.9402460456942003,0.3497822001024383,313.80107449195754,1.2004349675769648,0.45445560297615245
