n_clusters,init,max_iter,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
3,k-means++,300,0.8625381492630868,0.8462067535088883,0.9539325842696629,0.3004396230544831,0.9998294758930373,0.4319024783292433
3,k-means++,500,0.8431172089313173,0.8250474235900713,0.9466292134831461,0.2998878923461497,0.999825669525162,0.432289874712062
3,random,300,0.8532736550906377,0.8369876516703603,0.949438202247191,0.3006789247098628,1.0,0.4332444762480096
3,random,500,0.8515921139948169,0.8343413450043704,0.9488764044943819,0.3005262135897565,0.9999908841278413,0.4332266129156875
