n_clusters,threshold,branching_factor,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,0.01,30,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.01,50,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.01,70,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.05,30,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.05,50,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.05,70,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.1,30,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.1,50,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.1,70,-0.0033455987074867116,-0.002539837926912515,0.5336538461538461,0.13643432261195024,0.9608369308174071,0.2958727036261511
2,0.3,30,-0.0014398404640920317,0.003151218346381287,0.5336538461538461,0.14578415274655032,0.9839458268635277,0.3326673862591209
2,0.3,50,-0.0014398404640920317,0.003151218346381287,0.5336538461538461,0.14578415274655032,0.9839458268635277,0.3326673862591209
2,0.3,70,-0.0014398404640920317,0.003151218346381287,0.5336538461538461,0.14578415274655032,0.9839458268635277,0.3326673862591209
2,0.5,30,-0.002463924034377079,0.001530745197037077,0.5336538461538461,0.14846123586586835,0.9898819059699604,0.3340271876642958
2,0.5,50,-0.002463924034377079,0.001530745197037077,0.5336538461538461,0.14846123586586835,0.9898819059699604,0.3340271876642958
2,0.5,70,-0.002463924034377079,0.001530745197037077,0.5336538461538461,0.14846123586586835,0.9898819059699604,0.3340271876642958
2,0.7,30,-0.004701803792512906,-0.0026634327982397333,0.5336538461538461,0.15259823831671443,1.0,0.3334154314049769
2,0.7,50,-0.0024034003019162893,0.007047836409408855,0.5336538461538461,0.23001044348936103,0.98059308764796,0.34209793303813757
2,0.7,70,-0.004357445973865369,0.0007533639621951066,0.5336538461538461,0.22507892927556292,0.9839580332230957,0.3426734086812823
