n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
10,ward,0.3475233693196338,0.5647979410915493,0.6101573676680973,0.3578842268934078,1.0,0.03347137103345155
10,complete,0.2884019994974712,0.5002039757588543,0.525035765379113,0.29240764014894605,0.9597837857420709,0.0
10,average,0.3761363860859719,0.5561437546133514,0.6205293276108726,0.3668929730934076,0.9870912005917941,0.060762946903017756
