n_clusters,linkage,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
6,ward,0.15888255337937535,0.28700217807407113,0.5467289719626168,0.32381227037405436,1.0,0.46357331999462587
6,complete,0.19875761913965304,0.3025833000211515,0.5186915887850467,0.3668332180812974,0.9490250589904708,0.5000331658247512
6,average,0.1957778327077743,0.26198581246992286,0.46261682242990654,0.5201060162626021,0.8917418509899536,0.5848123811710982
