threshold1,threshold2,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.1,0.15,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.1,0.2,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.1,0.3,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.1,0.5,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.1,0.75,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.1,1.0,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.001,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.005,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.01,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.05,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.075,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.1,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.15,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.2,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.3,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.5,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.2,0.75,0.4418344786760495,0.48960392675661085,0.6698717948717948,0.07438756343570305,15.041510149259432,4.226184331172035,0.1913441885383591
0.2,1.0,0.4418344786760495,0.48960392675661085,0.6698717948717948,0.07438756343570305,15.041510149259432,4.226184331172035,0.1913441885383591
0.3,0.001,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.005,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.01,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.05,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.075,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.1,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.15,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.2,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.3,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.5,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.3,0.75,0.06906310734140103,0.25554474822489864,0.532051282051282,0.15262893952209078,65.8693994664874,1.138278759965931,0.4676658715984875
0.3,1.0,0.06906310734140103,0.25554474822489864,0.532051282051282,0.15262893952209078,65.8693994664874,1.138278759965931,0.4676658715984875
0.5,0.001,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.005,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.01,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.05,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.075,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.1,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.15,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.2,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.3,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.5,1.0,1.0,1.0,0.0013703040062076287,5.797144814263948,5.871563489504258,0.14552728815318622
0.5,0.75,0.0047934754317842,0.04888429404425847,0.3685897435897436,0.21817178937930956,21.407782497767723,0.741616381587447,0.5741792570235937
0.5,1.0,0.0047934754317842,0.04888429404425847,0.3685897435897436,0.21817178937930956,21.407782497767723,0.741616381587447,0.5741792570235937
0.75,0.001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.75,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
