min_cluster_size,metric,leaf_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
5,euclidean,25,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,euclidean,40,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,euclidean,70,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,euclidean,100,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,manhattan,25,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,manhattan,40,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,manhattan,70,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
5,manhattan,100,0.9999885015957103,0.9996934426265442,1.0,0.8316291958687618,1.0,0.7454673539912179
10,euclidean,25,0.9999074298293055,0.9974187399228372,0.9992307692307693,0.8318748986772496,0.982380886804496,0.3336983265217393
10,euclidean,40,0.9999074298293055,0.9974187399228372,0.9992307692307693,0.8318748986772496,0.982380886804496,0.3336983265217393
10,euclidean,70,0.9999074298293055,0.9974187399228372,0.9992307692307693,0.8318748986772496,0.982380886804496,0.3336983265217393
10,euclidean,100,0.9999074298293055,0.9974187399228372,0.9992307692307693,0.8318748986772496,0.982380886804496,0.3336983265217393
10,manhattan,25,0.9999306601339486,0.9980104905047276,0.9995384615384615,0.8320973331743525,0.987655207988945,0.40573002052408585
10,manhattan,40,0.9999306601339486,0.9980104905047276,0.9995384615384615,0.8320973331743525,0.987655207988945,0.40573002052408585
10,manhattan,70,0.9999306601339486,0.9980104905047276,0.9995384615384615,0.8320973331743525,0.987655207988945,0.40573002052408585
10,manhattan,100,0.9999306601339486,0.9980104905047276,0.9995384615384615,0.8320973331743525,0.987655207988945,0.40573002052408585
15,euclidean,25,0.9998372733826324,0.9954868500384056,0.9986153846153846,0.8312551914811418,0.9742094581664542,0.38391579827810535
15,euclidean,40,0.9998372733826324,0.9954868500384056,0.9986153846153846,0.8312551914811418,0.9742094581664542,0.38391579827810535
15,euclidean,70,0.9998372733826324,0.9954868500384056,0.9986153846153846,0.8312551914811418,0.9742094581664542,0.38391579827810535
15,euclidean,100,0.9998372733826324,0.9954868500384056,0.9986153846153846,0.8312551914811418,0.9742094581664542,0.38391579827810535
15,manhattan,25,0.9998613177409588,0.9961421669400902,0.9989230769230769,0.8315625166688878,0.9755454835138118,0.20844683508313233
15,manhattan,40,0.9998613177409588,0.9961421669400902,0.9989230769230769,0.8315625166688878,0.9755454835138118,0.20844683508313233
15,manhattan,70,0.9998613177409588,0.9961421669400902,0.9989230769230769,0.8315625166688878,0.9755454835138118,0.20844683508313233
15,manhattan,100,0.9998613177409588,0.9961421669400902,0.9989230769230769,0.8315625166688878,0.9755454835138118,0.20844683508313233
