n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
2,nearest_neighbors,42,1.0,1.0,1.0,0.3935615044391553,0.9365950748322774,0.49819177456122404
2,rbf,42,0.5036031082019915,0.4023867337732899,0.8550000000000001,0.501576706284993,1.0,0.554663295760584
