outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.1,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,True,0.1,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,True,0.1,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,True,0.1,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,True,0.15,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,True,0.15,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,True,0.15,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,True,0.15,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,True,0.2,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,True,0.2,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,True,0.2,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,True,0.2,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,True,0.5,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,True,0.5,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,True,0.5,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,True,0.5,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,False,0.1,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,False,0.1,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,False,0.1,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,False,0.1,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,False,0.15,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,False,0.15,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,False,0.15,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,False,0.15,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,False,0.2,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,False,0.2,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,False,0.2,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,False,0.2,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
True,False,0.5,0.05,0.9922097034440236,0.954427307778874,0.9723076923076923,0.7766156479098183,7319.066290148116,2.7520517736511185,0.26652084254874253
True,False,0.5,0.1,0.992850793638648,0.9549927022947619,0.9824615384615385,0.7837135018075514,7802.609047162619,2.3704257387018743,0.2966984225515533
True,False,0.5,0.2,0.9926835615789252,0.9561439885803013,0.9783076923076923,0.7634750889036508,6036.524875447321,2.1646499054718005,0.3159907193117829
True,False,0.5,0.4,0.9249288793359048,0.8911292690371092,0.9758461538461538,0.4926630162419635,3297.059243153188,3.777011810443269,0.20933588604781111
False,True,0.1,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,True,0.1,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,True,0.1,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,True,0.1,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,True,0.15,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,True,0.15,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,True,0.15,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,True,0.15,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,True,0.2,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,True,0.2,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,True,0.2,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,True,0.2,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,True,0.5,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,True,0.5,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,True,0.5,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,True,0.5,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,False,0.1,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,False,0.1,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,False,0.1,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,False,0.1,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,False,0.15,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,False,0.15,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,False,0.15,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,False,0.15,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,False,0.2,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
False,False,0.2,0.1,0.997425961616859,0.9760130715060263,0.9916923076923077,0.8042483005251123,16095.03682613455,1.9156676551075986,0.3429746179226646
False,False,0.2,0.2,0.9963540252002979,0.9683439426989043,0.9781538461538462,0.7737907866508751,8977.69972100231,1.8005026507870663,0.3570787550295499
False,False,0.2,0.4,0.9322834665325398,0.9158241277104703,0.9890769230769231,0.5361209076157096,9276.049687429373,4.00296423300965,0.19988150093138415
False,False,0.5,0.05,0.9967632839415893,0.975293938490977,0.9806153846153847,0.7974196499757024,12527.361496727193,1.4301305920450835,0.4115005190558287
