outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.1,0.05,0.12543391055925607,0.4357734321566583,0.6281385281385281,-0.0573616946910452,101.21639480148812,1.964835912463725,0.33728679411772844
True,True,0.1,0.1,0.13238275261776974,0.44647883233888724,0.6826839826839827,-0.10162972770537748,57.067309739796336,1.9924935980761418,0.33416947011779563
True,True,0.1,0.2,0.03163544745286894,0.31013490717485215,0.6242424242424243,-0.2752529984744044,10.605128912506784,1.8569293420812991,0.35002615754980165
True,True,0.1,0.4,0.007315739821695774,0.18978888263225996,0.6086580086580087,-0.29647671884785215,3.9971152349917785,2.077108441087851,0.3249804220895347
True,True,0.15,0.05,0.14413626274562555,0.44446702562600887,0.6298701298701299,-0.0294740404181209,137.16330360655422,2.174091937531856,0.31505073566885733
True,True,0.15,0.1,0.18016772683821383,0.4775727233173528,0.7077922077922078,-0.041887720336775555,105.44199630948283,2.1015375724862975,0.32242072734213767
True,True,0.15,0.2,0.039814709385596225,0.3390384501078322,0.6372294372294373,-0.2636978241363044,14.541998703725524,2.0088632831676985,0.33235142506947374
True,True,0.15,0.4,0.009399951917571427,0.2140629189177227,0.5874458874458874,-0.32473572369883485,5.489918484752514,2.1391257259241265,0.3185600346432796
True,True,0.2,0.05,0.28628579198863413,0.49685101408593235,0.6584415584415585,0.04203874721961587,251.52485679532043,2.4190229304191324,0.29248122061509885
True,True,0.2,0.1,0.18016772683821383,0.4775727233173528,0.7077922077922078,-0.041887720336775555,105.44199630948283,2.1015375724862975,0.32242072734213767
True,True,0.2,0.2,0.05772116684292183,0.36682699448682743,0.6597402597402597,-0.2029582385188533,22.44759670731398,2.0000393290440113,0.3333289634968415
True,True,0.2,0.4,0.016535884053855716,0.2501386497096883,0.6333333333333333,-0.30403141831987635,6.126356207109564,2.22556640623779,0.3100230700772867
True,True,0.5,0.05,0.40411919128365814,0.5521582410019632,0.6086580086580087,0.11319814038581527,517.289842299607,2.4935178014295785,0.2862444266323163
True,True,0.5,0.1,0.21775645604221333,0.48089691223212916,0.6692640692640692,7.347859702029979e-05,178.11501657909741,2.108583153719061,0.32168996309576453
True,True,0.5,0.2,0.20464520970755964,0.4349994748411092,0.6060606060606061,0.048095179455418476,181.36639815176423,2.3019183802298278,0.3028542455765959
True,True,0.5,0.4,0.07208782625403694,0.3292512166823456,0.6571428571428571,-0.25803374048508076,16.14478084286322,2.558651418351395,0.2810053254564806
True,False,0.1,0.05,0.28628579198863413,0.49685101408593235,0.6584415584415585,0.04203874721961587,251.52485679532043,2.4190229304191324,0.29248122061509885
True,False,0.1,0.1,0.13238275261776974,0.44647883233888724,0.6826839826839827,-0.10162972770537748,57.067309739796336,1.9924935980761418,0.33416947011779563
True,False,0.1,0.2,0.050325087701672586,0.35063466905818397,0.651082251082251,-0.2225458234892422,15.24107205877352,1.9181215559783027,0.3426862044013616
True,False,0.1,0.4,0.008840567716544599,0.19454511326109655,0.6272727272727273,-0.2997218620335819,4.4384612113921005,2.091933703497453,0.32342219979323816
True,False,0.15,0.05,0.28628579198863413,0.49685101408593235,0.6584415584415585,0.04203874721961587,251.52485679532043,2.4190229304191324,0.29248122061509885
True,False,0.15,0.1,0.18016772683821383,0.4775727233173528,0.7077922077922078,-0.041887720336775555,105.44199630948283,2.1015375724862975,0.32242072734213767
True,False,0.15,0.2,0.08829124643300258,0.4098036653463344,0.6783549783549784,-0.11286781191155666,42.79488394628549,2.1358573250474975,0.3188920592823379
True,False,0.15,0.4,0.012643067766480595,0.2164683346584755,0.6337662337662338,-0.297955199528159,5.483888657073727,2.137192479202297,0.3187563423759937
True,False,0.2,0.05,0.28628579198863413,0.49685101408593235,0.6584415584415585,0.04203874721961587,251.52485679532043,2.4190229304191324,0.29248122061509885
True,False,0.2,0.1,0.18016772683821383,0.4775727233173528,0.7077922077922078,-0.041887720336775555,105.44199630948283,2.1015375724862975,0.32242072734213767
True,False,0.2,0.2,0.08829124643300258,0.4098036653463344,0.6783549783549784,-0.11286781191155666,42.79488394628549,2.1358573250474975,0.3188920592823379
True,False,0.2,0.4,0.01814415111656898,0.24297331001034622,0.645021645021645,-0.296151585536403,6.689988344113242,2.2091865602680985,0.31160544306793403
True,False,0.5,0.05,0.40411919128365814,0.5521582410019632,0.6086580086580087,0.11319814038581527,517.289842299607,2.4935178014295785,0.2862444266323163
True,False,0.5,0.1,0.21775645604221333,0.48089691223212916,0.6692640692640692,7.347859702029979e-05,178.11501657909741,2.108583153719061,0.32168996309576453
True,False,0.5,0.2,0.16188935916667055,0.4465782734146808,0.6818181818181818,-0.019985048156806656,111.01262461942616,2.5932277011776605,0.27830131657736457
True,False,0.5,0.4,0.07780520287744488,0.34066713046861774,0.6701298701298701,-0.25788160161553064,20.849853811510265,2.6886321217903904,0.27110320763422174
False,True,0.1,0.05,0.31333309319458386,0.5782103088705045,0.8303030303030303,0.08616142187596439,333.2033262501027,2.035244652513768,0.329462733480745
False,True,0.1,0.1,0.10864454206893451,0.40171105274472835,0.8584415584415584,-0.1725570689857277,40.2742392671086,4.028716785866289,0.1988578881217968
False,True,0.1,0.2,0.07167308026587028,0.3984821031360546,0.9051948051948052,-0.07698499492796103,69.90057524221791,2.007534849512593,0.3324982253030458
False,True,0.1,0.4,0.01105661165441365,0.2436659073664436,0.951948051948052,-0.027996431610245755,48.788521321677706,2.2056961331842353,0.3119447254056156
False,True,0.15,0.05,0.340484287080385,0.5750007619612866,0.8103896103896104,0.09612349892672316,369.67267977258933,1.9445031864012485,0.33961586613943967
False,True,0.15,0.1,0.42146460604966535,0.554560298749481,0.6978354978354978,0.1340645408512559,372.89266614399224,1.6798133259522625,0.37316032065205634
False,True,0.15,0.2,0.11851277429017323,0.4525010497808709,0.9021645021645022,-0.09298155116386742,88.59365049307576,2.0518498037635866,0.3276701228110194
False,True,0.15,0.4,0.017995168001487802,0.2762183672809952,0.945021645021645,-0.06167407711447362,44.62371753186011,2.2395303458135842,0.308686720990989
False,True,0.2,0.05,0.3260225358334217,0.5679575568166655,0.7649350649350649,0.07394156567308739,389.72033253732525,1.8807601096204694,0.34713060509982785
False,True,0.2,0.1,0.30989105095554353,0.568637373874284,0.812987012987013,0.12163973194855701,345.9671559123825,1.9012247688793504,0.34468201523946995
False,True,0.2,0.2,0.08643833282733109,0.4312722803353751,0.8982683982683982,-0.05959948282908257,95.19848377696029,2.0035252126974687,0.33294210275727937
False,True,0.2,0.4,0.022210619217982248,0.2807774465720185,0.9307359307359307,-0.1080488689708898,33.27892409206349,2.4647915903866973,0.2886176481074847
False,True,0.5,0.05,0.3021686615081799,0.5590883213043358,0.6367965367965368,0.03873044674113363,424.5289964300184,2.0205865522500615,0.3310615281840182
False,True,0.5,0.1,0.23240154224089302,0.3793945311992957,0.6696969696969697,-0.2247986954179469,18.946952434210093,7.057554084015323,0.12410714089823023
False,True,0.5,0.2,0.3283599910415919,0.5263559810431516,0.829004329004329,-0.04722489730104557,139.53743787829987,2.369976861844713,0.2967379424239144
False,True,0.5,0.4,0.17767662258057562,0.4377946487212583,0.8329004329004329,-0.1940594941541492,59.93302471048795,2.7490038055789645,0.26673752598273726
False,False,0.1,0.05,0.32097963670350677,0.5542650488335633,0.8233766233766234,0.09036384327801646,302.2193687535611,2.082443399908105,0.32441796012533836
False,False,0.1,0.1,0.2529915745347363,0.41764509244128384,0.8086580086580086,-0.15019328149498398,36.80703475909153,4.158921431801768,0.19383896677231371
False,False,0.1,0.2,0.11355530822475113,0.4452915577604627,0.8796536796536797,-0.03916093528263974,92.75947354854407,1.8688541692286247,0.3485712207772761
False,False,0.1,0.4,0.0128831652043753,0.25068359210969354,0.9445887445887445,-0.034407476773638986,41.45024788342261,2.1127415828681237,0.32126020531347355
False,False,0.15,0.05,0.32097963670350677,0.5542650488335633,0.8233766233766234,0.09036384327801646,302.2193687535611,2.082443399908105,0.32441796012533836
False,False,0.15,0.1,0.2529915745347363,0.41764509244128384,0.8086580086580086,-0.15019328149498398,36.80703475909153,4.158921431801768,0.19383896677231371
False,False,0.15,0.2,0.11789314478262633,0.4519992355510006,0.8748917748917749,-0.034938391884106135,97.47267077390879,1.8248599587885517,0.3539998494045179
False,False,0.15,0.4,0.01960815762595651,0.2765005148390335,0.9385281385281385,-0.07115928850426625,40.603629701965424,2.1879826150262542,0.31367799663856216
