bandwidth,bin_seeding,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
,True,0.3923574499610369,0.6444701099226593,0.6546929316338355,0.559155505095705,0.943803644190125,0.6498661490162451
,False,0.3923574499610369,0.6444701099226593,0.6546929316338355,0.559155505095705,0.943803644190125,0.6498661490162451
0.1,True,0.8432832843623569,0.835305784465927,0.9745075318655851,0.5071149159926271,0.962962388811398,0.6065521555946816
0.1,False,0.8431723659855273,0.8350470629125512,0.9745075318655851,0.5062696373668447,0.9627841127675358,0.6024433739340844
0.2,True,0.3923574499610369,0.6444701099226593,0.6546929316338355,0.559155505095705,0.943803644190125,0.6498661490162451
0.2,False,0.3923574499610369,0.6444701099226593,0.6546929316338355,0.559155505095705,0.943803644190125,0.6498661490162451
0.3,True,0.16255646347359234,0.3547959442085884,0.5573580533024334,0.5874827409795327,0.8807071233064815,0.6263285223505289
0.3,False,0.16255646347359234,0.3547959442085884,0.5573580533024334,0.5874827409795327,0.8807071233064815,0.6263285223505289
0.1107126544219287,True,0.898813914699298,0.863561340948863,0.9698725376593279,0.5234934829810424,0.9468924481880865,0.5931224060895312
0.1107126544219287,False,0.898813914699298,0.863561340948863,0.9698725376593279,0.5234934829810424,0.9468924481880865,0.5931224060895312
0.07913943956383637,True,0.8771087069527184,0.8492585735542875,0.9860950173812283,0.5085448555966612,0.9098357240023054,0.5871594402117091
0.07913943956383637,False,0.876509382089933,0.8437003925581054,0.9860950173812283,0.502710796027494,0.8808543648252193,0.5951548674418815
0.0873733167628612,True,0.8332667477622052,0.8267408871648928,0.9768250289687138,0.5086448877421981,0.9498718788738518,0.5770195017324316
0.0873733167628612,False,0.8508533136644478,0.8338727765951414,0.9768250289687138,0.5025275873999917,0.9419947189475628,0.5773551167787061
0.12037416156092265,True,0.891858529235038,0.8641653211944411,0.966396292004635,0.5284344273617771,0.9767023429274111,0.6030708698208328
0.12037416156092265,False,0.8923934287159213,0.8656721836627874,0.966396292004635,0.526043703388866,0.9761374410991778,0.6029748032376835
0.1536306271778956,True,0.9181205590704256,0.9061740902910123,0.9745075318655851,0.5403742787959886,1.0,0.63627446742004
0.1536306271778956,False,0.9159972087547719,0.9000593053133648,0.9733487833140209,0.5397075465755626,0.9995497775586084,0.6361052845867496
0.056380480150518116,True,0.5238861642390948,0.6593938414347902,0.996523754345307,0.48864165435398776,0.9741882743484752,0.5834202342139803
0.056380480150518116,False,0.5188384388351767,0.6502963546540466,0.996523754345307,0.48149902222852964,0.9635754047331924,0.5956661893080183
0.11009013634534957,True,0.9027431022558291,0.8665061947320004,0.9710312862108922,0.523643521201309,0.9466990859277467,0.5932799731308467
0.11009013634534957,False,0.9027431022558291,0.8665061947320004,0.9710312862108922,0.523643521201309,0.9466990859277467,0.5932799731308467
