n_clusters_init,embedding_size,dip_merge_threshold,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
15,2,0.5,0.996599658914155,0.9961568102058963,0.9984,0.7111027091332209,22582.343718391538,0.36564602623497217,0.732254171863962
15,5,0.5,0.926614393071688,0.9798289321684707,0.9312,0.6826234521771946,14497.559966575764,0.396367116617495,0.7161440484378928
15,10,0.5,0.9276653645364706,0.9783825576499628,0.933,0.6754909192113356,15588.022755216438,0.41667840339094553,0.7058765049332376
