n_clusters,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,0.1,0.01,1,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,1,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,1,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,2,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,2,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,2,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,3,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,3,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,3,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,5,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,5,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.01,5,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,1,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,1,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,1,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,2,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,2,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,2,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,3,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,3,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,3,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,5,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,5,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.05,5,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,1,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,1,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,1,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,2,ignore,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,2,random,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
6,0.1,0.1,2,all,0.5355581664906967,0.6980583827157245,0.8320802005012531,0.2901764377931567,440.16075088078907,1.409391649958575,0.41504252744347025
