n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,0.8560517486326332,0.8487312561448406,0.949438202247191,0.2978911604598712,82.0484451168558,1.3151727683932182,0.43193320759989007
3,20,0.8390672598277704,0.8293724850278663,0.9438202247191011,0.2980673389345492,82.39655549594579,1.3104772341776043,0.43281101635954533
3,30,0.8060034956909466,0.797816788189684,0.9325842696629213,0.2946029489404732,81.38995013801964,1.3187398539536723,0.43126873344368705
3,40,0.8536602842727952,0.8400068384414524,0.949438202247191,0.29847772098223696,82.36151888955811,1.3077601054673682,0.43332060279180523
