n_clusters,embedding_size,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
2,10,0.6612662330603332,0.5803436124178778,0.9068541300527241,0.3181465728608916,313.3756535080902,1.234692955814142,0.44748876904911555
2,20,0.6843692324335791,0.6037692495885437,0.9138840070298769,0.31660815273635395,309.01033554393945,1.2426575314899,0.44589955709182855
2,30,0.6843692324335791,0.6037692495885437,0.9138840070298769,0.3180503302799476,312.12591825613345,1.2373961597007923,0.4469481167491278
2,40,0.6901985931825172,0.6085411516872222,0.9156414762741653,0.3169672758092523,308.695939038081,1.2425421821710756,0.4459224927630429
