n_clusters,affinity,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
3,nearest_neighbors,42,0.9470767797867422,0.9260438796372347,0.9819999999999999,0.6297336111615655,1.0,0.6324094543985525
3,rbf,42,0.7308322790457106,0.7362914224070424,0.897,0.6114661335161806,0.9881743185777843,0.6287161222618111
